dataset,candidate,label,filter_count,all_base_markets,all_markets,all_wins,all_losses,all_accuracy,all_coverage,all_wilson95_lower,all_median_ask,all_mean_ask,all_p75_ask,all_ask_ge_95,all_ask_eq_100,all_median_seconds_to_close,all_entry_fee_cents,all_ask_cost_cents,all_entry_cost_cents,all_gross_pnl_cents,all_net_pnl_cents,all_gross_roi_on_ask,all_net_roi_on_cost,all_net_edge_per_selected_cents,all_net_edge_per_base_market_cents,all_fee_aware_break_even_accuracy,all_accuracy_minus_break_even,train_base_markets,train_markets,train_wins,train_losses,train_accuracy,train_coverage,train_wilson95_lower,train_median_ask,train_mean_ask,train_p75_ask,train_ask_ge_95,train_ask_eq_100,train_median_seconds_to_close,train_entry_fee_cents,train_ask_cost_cents,train_entry_cost_cents,train_gross_pnl_cents,train_net_pnl_cents,train_gross_roi_on_ask,train_net_roi_on_cost,train_net_edge_per_selected_cents,train_net_edge_per_base_market_cents,train_fee_aware_break_even_accuracy,train_accuracy_minus_break_even,validation_base_markets,validation_markets,validation_wins,validation_losses,validation_accuracy,validation_coverage,validation_wilson95_lower,validation_median_ask,validation_mean_ask,validation_p75_ask,validation_ask_ge_95,validation_ask_eq_100,validation_median_seconds_to_close,validation_entry_fee_cents,validation_ask_cost_cents,validation_entry_cost_cents,validation_gross_pnl_cents,validation_net_pnl_cents,validation_gross_roi_on_ask,validation_net_roi_on_cost,validation_net_edge_per_selected_cents,validation_net_edge_per_base_market_cents,validation_fee_aware_break_even_accuracy,validation_accuracy_minus_break_even,holdout_base_markets,holdout_markets,holdout_wins,holdout_losses,holdout_accuracy,holdout_coverage,holdout_wilson95_lower,holdout_median_ask,holdout_mean_ask,holdout_p75_ask,holdout_ask_ge_95,holdout_ask_eq_100,holdout_median_seconds_to_close,holdout_entry_fee_cents,holdout_ask_cost_cents,holdout_entry_cost_cents,holdout_gross_pnl_cents,holdout_net_pnl_cents,holdout_gross_roi_on_ask,holdout_net_roi_on_cost,holdout_net_edge_per_selected_cents,holdout_net_edge_per_base_market_cents,holdout_fee_aware_break_even_accuracy,holdout_accuracy_minus_break_even,coverage_pass,all_splits_positive,oos_positive
current,score_m60__rv15_minus_rv30_ge_0,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; rv15_minus_rv30>=0,1,328,224,166,58,0.7410714285714286,0.6829268292682927,0.6799828991563059,73.0,74.36607142857143,80.0,4,0,710.0215000000001,404.0,16658.0,17062.0,-58.0,-462.0,-0.0034818105414815706,-0.027077716563122727,-2.0625,-1.4085365853658536,0.7616964285714286,-0.020625000000000004,196,135,104,31,0.7703703703703704,0.6887755102040817,0.6925305817275542,72.0,73.86666666666666,80.0,3,0,707.533,243.0,9972.0,10215.0,428.0,185.0,0.04292017649418371,0.01811062163485071,1.3703703703703705,0.9438775510204082,0.7566666666666667,0.013703703703703662,66,45,34,11,0.7555555555555555,0.6818181818181818,0.6132661994297965,74.0,75.24444444444444,82.0,0,0,716.998,80.0,3386.0,3466.0,14.0,-66.0,0.004134672179562906,-0.019042123485285632,-1.4666666666666666,-1.0,0.7702222222222221,-0.014666666666666606,66,44,28,16,0.6363636363636364,0.6666666666666666,0.48866376879043444,74.0,75.0,79.25,1,0,717.1535,81.0,3300.0,3381.0,-500.0,-581.0,-0.15151515151515152,-0.17184265010351968,-13.204545454545455,-8.803030303030303,0.7684090909090908,-0.13204545454545447,False,False,False
current,score_m60__rv15_minus_rv30_ge_10,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; rv15_minus_rv30>=10,1,328,103,75,28,0.7281553398058253,0.31402439024390244,0.6351914460583965,75.0,76.51456310679612,81.5,6,0,712.984,181.0,7881.0,8062.0,-381.0,-562.0,-0.048344118766653975,-0.06970974944182586,-5.456310679611651,-1.7134146341463414,0.7827184466019418,-0.054563106796116534,196,55,44,11,0.8,0.28061224489795916,0.6763512084273607,75.0,76.38181818181818,83.0,4,0,704.938,95.0,4201.0,4296.0,199.0,104.0,0.04736967388716972,0.024208566108007448,1.8909090909090909,0.5306122448979592,0.7810909090909091,0.018909090909090986,66,15,9,6,0.6,0.22727272727272727,0.35746830120624606,74.0,76.0,80.0,0,0,777.711,27.0,1140.0,1167.0,-240.0,-267.0,-0.21052631578947367,-0.22879177377892032,-17.8,-4.045454545454546,0.7780000000000001,-0.17800000000000016,66,33,22,11,0.6666666666666666,0.5,0.49607894427805616,78.0,76.96969696969697,80.0,2,0,766.037,59.0,2540.0,2599.0,-340.0,-399.0,-0.13385826771653545,-0.1535205848403232,-12.090909090909092,-6.045454545454546,0.7875757575757575,-0.12090909090909085,False,False,False
current,score_m60__rv15_over_rv30_le_1__rv30_over_rv60_le_1,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; rv15_over_rv30<=1; rv30_over_rv60<=1,2,328,171,131,40,0.7660818713450293,0.5213414634146342,0.6972166571416826,69.0,72.09356725146199,78.0,4,0,651.054,311.0,12328.0,12639.0,772.0,461.0,0.06262167423750811,0.03647440462061872,2.695906432748538,1.4054878048780488,0.7391228070175437,0.026959064327485516,196,108,85,23,0.7870370370370371,0.5510204081632653,0.7006656475723132,69.0,72.04629629629629,78.0,3,0,649.025,194.0,7781.0,7975.0,719.0,525.0,0.09240457524739751,0.06583072100313479,4.861111111111111,2.6785714285714284,0.7384259259259259,0.04861111111111116,66,26,20,6,0.7692307692307693,0.3939393939393939,0.5794844592105631,71.0,72.26923076923077,79.0,0,0,708.8050000000001,50.0,1879.0,1929.0,121.0,71.0,0.06439595529536987,0.0368066355624676,2.730769230769231,1.0757575757575757,0.7419230769230769,0.027307692307692366,66,37,26,11,0.7027027027027027,0.5606060606060606,0.5421686408886435,69.0,72.10810810810811,78.0,1,0,647.373,67.0,2668.0,2735.0,-68.0,-135.0,-0.025487256371814093,-0.04936014625228519,-3.6486486486486487,-2.0454545454545454,0.7391891891891891,-0.036486486486486336,False,False,False
current,score_m60__rv15_over_rv30_ge_1__rv30_over_rv60_ge_1,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; rv15_over_rv30>=1; rv30_over_rv60>=1,2,328,112,89,23,0.7946428571428571,0.34146341463414637,0.71066346806868,77.5,78.69642857142857,88.0,8,0,709.6935000000001,185.0,8814.0,8999.0,86.0,-99.0,0.009757204447469935,-0.011001222358039782,-0.8839285714285714,-0.3018292682926829,0.8034821428571429,-0.008839285714285827,196,62,49,13,0.7903225806451613,0.3163265306122449,0.6736078510298068,76.0,77.20967741935483,84.5,4,0,714.1289999999999,105.0,4787.0,4892.0,113.0,8.0,0.02360559849592647,0.001635322976287817,0.12903225806451613,0.04081632653061224,0.7890322580645162,0.001290322580645098,66,29,22,7,0.7586206896551724,0.4393939393939394,0.5789239838218866,78.0,79.44827586206897,88.0,1,0,713.503,48.0,2304.0,2352.0,-104.0,-152.0,-0.04513888888888889,-0.06462585034013606,-5.241379310344827,-2.303030303030303,0.8110344827586207,-0.05241379310344829,66,21,18,3,0.8571428571428571,0.3181818181818182,0.6536393971937905,80.0,82.04761904761905,91.0,3,0,653.761,32.0,1723.0,1755.0,77.0,45.0,0.04468949506674405,0.02564102564102564,2.142857142857143,0.6818181818181818,0.8357142857142856,0.021428571428571463,False,False,False
current,score_m60__rv15_over_rv30_le_0p8__rv_sigma_t_15m_le_100,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; rv15_over_rv30<=0.8; rv_sigma_t_15m<=100,2,328,120,100,20,0.8333333333333334,0.36585365853658536,0.7565471860673771,71.0,73.84166666666667,82.25,3,0,587.0925,210.0,8861.0,9071.0,1139.0,929.0,0.1285407967498025,0.10241428728916327,7.741666666666666,2.832317073170732,0.7559166666666667,0.07741666666666669,196,74,64,10,0.8648648648648649,0.37755102040816324,0.768808214474767,72.0,74.08108108108108,82.0,1,0,531.6675,130.0,5482.0,5612.0,918.0,788.0,0.16745713243341845,0.14041339985744833,10.64864864864865,4.020408163265306,0.7583783783783784,0.10648648648648651,66,27,21,6,0.7777777777777778,0.4090909090909091,0.5924307113336742,69.0,73.03703703703704,75.0,2,0,657.073,48.0,1972.0,2020.0,128.0,80.0,0.06490872210953347,0.039603960396039604,2.962962962962963,1.2121212121212122,0.7481481481481481,0.029629629629629672,66,19,15,4,0.7894736842105263,0.2878787878787879,0.5666572155618583,74.0,74.05263157894737,83.0,0,0,476.654,32.0,1407.0,1439.0,93.0,61.0,0.06609808102345416,0.0423905489923558,3.210526315789474,0.9242424242424242,0.7573684210526317,0.03210526315789464,False,True,True
current,score_m60__rv15_over_rv30_ge_1p2__rv_sigma_t_15m_ge_75,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; rv15_over_rv30>=1.2; rv_sigma_t_15m>=75,2,328,44,37,7,0.8409090909090909,0.13414634146341464,0.7063379493775939,75.0,76.95454545454545,82.75,6,0,766.3969999999999,77.0,3386.0,3463.0,314.0,237.0,0.09273479031305375,0.06843777071902975,5.386363636363637,0.7225609756097561,0.7870454545454546,0.053863636363636336,196,20,17,3,0.85,0.10204081632653061,0.639581135259243,72.0,73.45,78.25,2,0,738.5885,38.0,1469.0,1507.0,231.0,193.0,0.1572498298162015,0.12806901128069012,9.65,0.9846938775510204,0.7535000000000001,0.09649999999999992,66,11,9,2,0.8181818181818182,0.16666666666666666,0.5230194380391558,79.0,77.54545454545455,83.0,0,0,773.382,19.0,853.0,872.0,47.0,28.0,0.05509964830011723,0.03211009174311927,2.5454545454545454,0.42424242424242425,0.7927272727272726,0.02545454545454562,66,13,11,2,0.8461538461538461,0.19696969696969696,0.5776536898051745,79.0,81.84615384615384,95.0,4,0,710.539,20.0,1064.0,1084.0,36.0,16.0,0.03383458646616541,0.014760147601476014,1.2307692307692308,0.24242424242424243,0.8338461538461541,0.01230769230769202,False,True,True
current,score_edge_m5,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120,0,328,314,237,77,0.7547770700636943,0.9573170731707317,0.7043007783173957,67.0,69.48089171974522,73.0,3,0,713.53,597.0,21817.0,22414.0,1883.0,1286.0,0.08630884172892699,0.05737485500133845,4.095541401273885,3.9207317073170733,0.7138216560509555,0.04095541401273883,196,188,147,41,0.7819148936170213,0.9591836734693877,0.7175632150728568,67.0,69.54787234042553,73.0,0,0,714.7655,354.0,13075.0,13429.0,1625.0,1271.0,0.124282982791587,0.09464591555588651,6.76063829787234,6.48469387755102,0.714308510638298,0.06760638297872323,66,63,46,17,0.7301587301587301,0.9545454545454546,0.609700907804482,68.0,69.28571428571429,72.5,0,0,698.49,121.0,4365.0,4486.0,235.0,114.0,0.053837342497136315,0.02541239411502452,1.8095238095238095,1.7272727272727273,0.7120634920634922,0.018095238095237942,66,63,44,19,0.6984126984126984,0.9545454545454546,0.5763962768644041,68.0,69.47619047619048,71.5,3,0,717.317,122.0,4377.0,4499.0,23.0,-99.0,0.0052547406899703,-0.022004889975550123,-1.5714285714285714,-1.5,0.7141269841269842,-0.01571428571428579,True,False,False
current,score_edge_m5__rv15_over_rv30_le_0p8,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; rv15_over_rv30<=0.8,1,328,122,99,23,0.8114754098360656,0.3719512195121951,0.7329716513566709,68.5,72.70491803278688,79.0,3,0,629.917,218.0,8870.0,9088.0,1030.0,812.0,0.1161217587373168,0.08934859154929578,6.655737704918033,2.475609756097561,0.7449180327868853,0.0665573770491803,196,73,63,10,0.863013698630137,0.37244897959183676,0.7658757259343009,70.0,73.68493150684931,82.0,2,0,585.018,128.0,5379.0,5507.0,921.0,793.0,0.17122141662018964,0.143998547303432,10.863013698630137,4.045918367346939,0.7543835616438356,0.10863013698630142,66,24,18,6,0.75,0.36363636363636365,0.55100555994846,68.0,71.91666666666667,76.0,1,0,652.1285,43.0,1726.0,1769.0,74.0,31.0,0.04287369640787949,0.017524024872809497,1.2916666666666667,0.4696969696969697,0.7370833333333332,0.012916666666666798,66,25,18,7,0.72,0.3787878787878788,0.5242339480963842,68.0,70.6,75.0,0,0,650.557,47.0,1765.0,1812.0,35.0,-12.0,0.019830028328611898,-0.006622516556291391,-0.48,-0.18181818181818182,0.7248000000000002,-0.0048000000000002485,False,False,False
current,score_edge_m5__rv15_over_rv30_le_1,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; rv15_over_rv30<=1,1,328,244,191,53,0.7827868852459017,0.7439024390243902,0.7268805510954872,67.5,70.52459016393442,74.0,5,0,658.3834999999999,453.0,17208.0,17661.0,1892.0,1439.0,0.1099488609948861,0.08147896495102203,5.897540983606557,4.387195121951219,0.7238114754098361,0.05897540983606553,196,147,117,30,0.7959183673469388,0.75,0.7236255200226551,67.0,71.0,75.0,4,0,665.548,268.0,10437.0,10705.0,1263.0,995.0,0.12101178499568842,0.0929472209248015,6.7687074829931975,5.076530612244898,0.7282312925170067,0.06768707482993208,66,47,38,9,0.8085106382978723,0.7121212121212122,0.6745599542033822,68.0,69.85106382978724,72.5,0,0,657.073,89.0,3283.0,3372.0,517.0,428.0,0.15747791653975024,0.1269276393831554,9.106382978723405,6.484848484848484,0.7174468085106385,0.09106382978723382,66,50,36,14,0.72,0.7575757575757576,0.5833487630404344,68.0,69.76,72.0,1,0,657.7915,96.0,3488.0,3584.0,112.0,16.0,0.03211009174311927,0.004464285714285714,0.32,0.24242424242424243,0.7167999999999999,0.0032000000000000917,False,True,True
current,score_edge_m5__rv15_over_rv30_le_1p2,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; rv15_over_rv30<=1.2,1,328,299,228,71,0.7625418060200669,0.9115853658536586,0.7111705585971809,67.0,69.59531772575251,73.0,1,0,712.457,566.0,20809.0,21375.0,1991.0,1425.0,0.09567975395261666,0.06666666666666667,4.765886287625418,4.344512195121951,0.7148829431438127,0.047658862876254204,196,183,143,40,0.7814207650273224,0.9336734693877551,0.7160934024741231,67.0,69.87978142076503,73.0,0,0,712.947,342.0,12788.0,13130.0,1512.0,1170.0,0.11823584610572412,0.0891089108910891,6.39344262295082,5.969387755102041,0.7174863387978143,0.06393442622950807,66,57,44,13,0.7719298245614035,0.8636363636363636,0.647939889543265,68.0,69.10526315789474,71.0,0,0,681.545,109.0,3939.0,4048.0,461.0,352.0,0.11703478040111703,0.08695652173913043,6.175438596491228,5.333333333333333,0.7101754385964911,0.06175438596491234,66,59,41,18,0.6949152542372882,0.8939393939393939,0.5685367346805482,68.0,69.1864406779661,71.5,1,0,714.395,115.0,4082.0,4197.0,18.0,-97.0,0.004409603135717786,-0.023111746485584943,-1.6440677966101696,-1.4696969696969697,0.7113559322033899,-0.016440677966101713,True,False,False
current,score_edge_m5__rv15_over_rv30_ge_0p8,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; rv15_over_rv30>=0.8,1,328,284,211,73,0.7429577464788732,0.8658536585365854,0.689127045053003,68.0,70.83802816901408,74.0,3,0,702.75,525.0,20118.0,20643.0,982.0,457.0,0.04881200914603837,0.022138255098580632,1.6091549295774648,1.3932926829268293,0.7268661971830986,0.01609154929577461,196,171,133,38,0.7777777777777778,0.8724489795918368,0.7097495681035656,68.0,70.81871345029239,75.0,0,0,707.533,314.0,12110.0,12424.0,1190.0,876.0,0.09826589595375723,0.07050869285254346,5.12280701754386,4.469387755102041,0.7265497076023393,0.05122807017543851,66,56,39,17,0.6964285714285714,0.8484848484848485,0.5666413471427516,69.0,70.53571428571429,74.25,0,0,651.745,106.0,3950.0,4056.0,-50.0,-156.0,-0.012658227848101266,-0.038461538461538464,-2.7857142857142856,-2.3636363636363638,0.7242857142857142,-0.027857142857142803,66,57,39,18,0.6842105263157895,0.8636363636363636,0.5552022530213655,68.0,71.19298245614036,73.0,3,0,702.161,105.0,4058.0,4163.0,-158.0,-263.0,-0.03893543617545589,-0.0631755945231804,-4.614035087719298,-3.984848484848485,0.7303508771929825,-0.04614035087719304,True,False,False
current,score_edge_m5__rv15_over_rv30_ge_1,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; rv15_over_rv30>=1,1,328,194,143,51,0.7371134020618557,0.5914634146341463,0.6709972836349779,70.0,73.72164948453609,81.75,9,0,631.2155,342.0,14302.0,14644.0,-2.0,-344.0,-0.00013984058173682003,-0.023490849494673588,-1.7731958762886597,-1.048780487804878,0.7548453608247423,-0.01773195876288658,196,117,92,25,0.7863247863247863,0.5969387755102041,0.7035748148826341,72.0,74.2051282051282,84.0,4,0,648.561,202.0,8682.0,8884.0,518.0,316.0,0.059663671964985024,0.03556956325979289,2.700854700854701,1.6122448979591837,0.7593162393162393,0.027008547008547046,66,38,28,10,0.7368421052631579,0.5757575757575758,0.5799115381253364,69.0,73.05263157894737,81.0,1,0,614.6385,69.0,2776.0,2845.0,24.0,-45.0,0.008645533141210375,-0.015817223198594025,-1.1842105263157894,-0.6818181818181818,0.7486842105263158,-0.011842105263157987,66,39,23,16,0.5897435897435898,0.5909090909090909,0.4341862288289697,69.0,72.92307692307692,77.5,4,0,630.795,71.0,2844.0,2915.0,-544.0,-615.0,-0.19127988748241911,-0.2109777015437393,-15.76923076923077,-9.318181818181818,0.7474358974358976,-0.1576923076923078,False,False,False
current,score_edge_m5__rv15_over_rv30_ge_1p2,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; rv15_over_rv30>=1.2,1,328,53,36,17,0.6792452830188679,0.16158536585365854,0.545185201490326,72.0,76.37735849056604,92.0,9,0,650.689,87.0,4048.0,4135.0,-448.0,-535.0,-0.11067193675889328,-0.1293833131801693,-10.09433962264151,-1.6310975609756098,0.780188679245283,-0.10094339622641513,196,31,22,9,0.7096774193548387,0.15816326530612246,0.5340767066925007,72.0,75.74193548387096,87.5,5,0,621.686,51.0,2348.0,2399.0,-148.0,-199.0,-0.06303236797274275,-0.08295122967903293,-6.419354838709677,-1.0153061224489797,0.7738709677419354,-0.06419354838709668,66,12,6,6,0.5,0.18181818181818182,0.2537815976337061,73.0,74.83333333333333,84.0,0,0,653.7365,21.0,898.0,919.0,-298.0,-319.0,-0.33184855233853006,-0.3471164309031556,-26.583333333333332,-4.833333333333333,0.7658333333333333,-0.26583333333333325,66,10,8,2,0.8,0.15151515151515152,0.4901624715366418,82.5,80.2,95.0,4,0,700.973,15.0,802.0,817.0,-2.0,-17.0,-0.0024937655860349127,-0.0208078335373317,-1.7,-0.25757575757575757,0.817,-0.016999999999999904,False,False,False
current,score_edge_m5__rv30_over_rv60_le_0p8,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; rv30_over_rv60<=0.8,1,328,80,60,20,0.75,0.24390243902439024,0.6451532538076603,68.5,71.775,79.0,1,0,654.967,145.0,5742.0,5887.0,258.0,113.0,0.04493207941483804,0.019194836079497197,1.4125,0.3445121951219512,0.7358750000000001,0.014124999999999943,196,52,41,11,0.7884615384615384,0.2653061224489796,0.6596789537149543,69.5,72.88461538461539,81.0,0,0,649.072,92.0,3790.0,3882.0,310.0,218.0,0.08179419525065963,0.056156620298815046,4.1923076923076925,1.1122448979591837,0.7465384615384616,0.04192307692307684,66,13,9,4,0.6923076923076923,0.19696969696969696,0.42369343180549035,63.0,67.92307692307692,72.0,0,0,714.894,25.0,883.0,908.0,17.0,-8.0,0.01925254813137033,-0.00881057268722467,-0.6153846153846154,-0.12121212121212122,0.6984615384615386,-0.006153846153846287,66,15,10,5,0.6666666666666666,0.22727272727272727,0.41713547738519774,68.0,71.26666666666667,70.5,1,0,709.919,28.0,1069.0,1097.0,-69.0,-97.0,-0.06454630495790459,-0.08842297174111212,-6.466666666666667,-1.4696969696969697,0.7313333333333334,-0.06466666666666676,False,False,False
current,score_edge_m5__rv30_over_rv60_le_1,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; rv30_over_rv60<=1,1,328,209,152,57,0.7272727272727273,0.6371951219512195,0.6631984463266392,67.0,69.377990430622,73.0,3,0,707.441,396.0,14500.0,14896.0,700.0,304.0,0.04827586206896552,0.02040816326530612,1.4545454545454546,0.926829268292683,0.7127272727272729,0.014545454545454417,196,130,100,30,0.7692307692307693,0.6632653061224489,0.6897074403782228,67.0,69.32307692307693,73.0,2,0,707.1495,246.0,9012.0,9258.0,988.0,742.0,0.10963160230803373,0.08014689997839707,5.707692307692308,3.7857142857142856,0.7121538461538462,0.057076923076923025,66,34,24,10,0.7058823529411765,0.5151515151515151,0.5383109020528556,68.5,70.26470588235294,71.75,0,0,668.901,63.0,2389.0,2452.0,11.0,-52.0,0.0046044370029300966,-0.021207177814029365,-1.5294117647058822,-0.7878787878787878,0.7211764705882352,-0.01529411764705868,66,45,28,17,0.6222222222222222,0.6818181818181818,0.47629934480889535,67.0,68.86666666666666,70.0,1,0,710.594,87.0,3099.0,3186.0,-299.0,-386.0,-0.09648273636656986,-0.12115505335844319,-8.577777777777778,-5.848484848484849,0.7080000000000001,-0.08577777777777784,False,False,False
current,score_edge_m5__rv30_over_rv60_ge_1,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; rv30_over_rv60>=1,1,328,180,140,40,0.7777777777777778,0.5487804878048781,0.7115975049125901,69.0,73.26666666666667,79.0,8,0,652.1285,322.0,13188.0,13510.0,812.0,490.0,0.06157112526539278,0.03626943005181347,2.7222222222222223,1.4939024390243902,0.7505555555555555,0.02722222222222226,196,107,85,22,0.794392523364486,0.5459183673469388,0.7082636098265297,72.0,73.75700934579439,81.0,3,0,650.395,189.0,7892.0,8081.0,608.0,419.0,0.07704004054738976,0.051850018562059154,3.9158878504672896,2.1377551020408165,0.7552336448598131,0.03915887850467281,66,39,29,10,0.7435897435897436,0.5909090909090909,0.5891834407831603,69.0,71.3076923076923,75.0,1,0,652.146,73.0,2781.0,2854.0,119.0,46.0,0.042790363178712695,0.0161177295024527,1.1794871794871795,0.696969696969697,0.7317948717948719,0.011794871794871709,66,34,26,8,0.7647058823529411,0.5151515151515151,0.600038620774636,70.0,73.97058823529412,78.25,4,0,651.143,60.0,2515.0,2575.0,85.0,25.0,0.033797216699801194,0.009708737864077669,0.7352941176470589,0.3787878787878788,0.7573529411764707,0.007352941176470451,False,True,True
current,score_edge_m5__rv30_over_rv60_ge_1p2,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; rv30_over_rv60>=1.2,1,328,39,33,6,0.8461538461538461,0.11890243902439024,0.7027053635107331,69.0,72.28205128205128,75.5,2,0,670.698,70.0,2819.0,2889.0,481.0,411.0,0.17062788222774034,0.142263759086189,10.538461538461538,1.2530487804878048,0.7407692307692308,0.1053846153846153,196,19,15,4,0.7894736842105263,0.09693877551020408,0.5666572155618583,69.0,72.26315789473684,72.5,1,0,627.966,34.0,1373.0,1407.0,127.0,93.0,0.09249817916970138,0.06609808102345416,4.894736842105263,0.4744897959183674,0.7405263157894736,0.04894736842105274,66,10,9,1,0.9,0.15151515151515152,0.5958499732047616,68.5,73.6,85.75,0,0,681.0865,17.0,736.0,753.0,164.0,147.0,0.22282608695652173,0.1952191235059761,14.7,2.227272727272727,0.753,0.14700000000000002,66,10,9,1,0.9,0.15151515151515152,0.5958499732047616,68.5,71.0,74.0,1,0,696.784,19.0,710.0,729.0,190.0,171.0,0.2676056338028169,0.2345679012345679,17.1,2.590909090909091,0.729,0.17100000000000004,False,True,True
current,score_edge_m5__rv15_over_rv60_le_0p8,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; rv15_over_rv60<=0.8,1,328,154,118,36,0.7662337662337663,0.4695121951219512,0.6934120403732734,68.0,71.21428571428571,77.0,3,0,649.072,282.0,10967.0,11249.0,833.0,551.0,0.07595513814169783,0.048982131745044004,3.5779220779220777,1.6798780487804879,0.7304545454545455,0.0357792207792208,196,99,79,20,0.797979797979798,0.5051020408163265,0.7084558888292175,68.0,71.6969696969697,77.5,2,0,643.627,181.0,7098.0,7279.0,802.0,621.0,0.11298957452803607,0.08531391674680588,6.2727272727272725,3.1683673469387754,0.7352525252525253,0.06272727272727274,66,25,19,6,0.76,0.3787878787878788,0.5657031664457093,67.0,70.16,72.0,1,0,648.124,46.0,1754.0,1800.0,146.0,100.0,0.08323831242873432,0.05555555555555555,4.0,1.5151515151515151,0.7199999999999999,0.04000000000000015,66,30,20,10,0.6666666666666666,0.45454545454545453,0.4878005164454384,68.0,70.5,73.0,0,0,684.9345000000001,55.0,2115.0,2170.0,-115.0,-170.0,-0.054373522458628844,-0.07834101382488479,-5.666666666666667,-2.5757575757575757,0.7233333333333333,-0.05666666666666664,False,False,False
