abs_d_sigma,actionable,ask_cents,ask_prob,book_age_ms,btc_age_ms,edge_cents,eff_edge_prob,eligible_depth,estimated_entry_fee_cents,feature_count,fv,gross_cents,h6_recross_hazard_high,hold_gross_cents,is_first_market_observation,is_first_market_side_observation,lambda_plus,market,market_observation_index,market_side_observation_index,net_gross_cents_after_entry_fee,outlier_count,outlier_share,p_eff,p_side,policy,raw_edge_cents,reason,recross_hazard_score,result,seconds_to_close,side,side_won,sigma_t_dollars,source,spectral_tag,status,top_eigenvalue,top_over_mp_edge,ts_wall,v28_minus_ask_prob,window_n
0.217987,True,61.0,0.61,16.0,0.0,-4.669517,0.0,994.42,4.0,11,book_ask_prior,-122,True,-122,False,True,2.1865937744230046,KXBTC15M-26MAY061600-00,1,0,-126.0,3,0.9943010443642828,0.61,0.603305,book_ask_prior_p58_edge0,-2.669517,p_below_floor,0.8937992292764333,yes,868.486,no,False,113.148909,rejected_actionable,spectral_dominant_factor,finalized,816.1821573084238,373.2664781430638,2026-05-06T19:45:31.514570+00:00,-0.0066950000000000065,48
0.309884,True,65.0,0.65,906.0,0.0,-6.460811,0.0,50.0,4.0,11,book_ask_prior,70,True,70,False,False,2.1865937744230046,KXBTC15M-26MAY061615-15,4,2,66.0,3,0.9230468045758929,0.65,0.625392,book_ask_prior_p58_edge0,-4.460811,p_below_floor,0.729633345603879,yes,811.302,yes,True,104.764843,rejected_actionable,spectral_dominant_factor,finalized,22.814688237962446,10.433894262770758,2026-05-06T20:01:28.697928+00:00,-0.024608000000000074,48
0.334049,True,68.0,0.68,0.0,1047.0,-9.603688,0.0,346.38,4.0,11,book_ask_prior,-136,True,-136,True,True,2.1865937744230046,KXBTC15M-26MAY061630-30,0,0,-140.0,4,0.987339033110455,0.68,0.623963,book_ask_prior_p58_edge0,-7.603688,p_below_floor,0.7455326490288399,no,854.782,yes,False,106.840491,rejected_actionable,spectral_dominant_factor,finalized,150.32436486163948,68.74819027658984,2026-05-06T20:15:45.218895+00:00,-0.056037000000000003,48
0.208977,True,59.0,0.59,0.0,688.0,-4.532872,0.0,20.0,4.0,11,book_ask_prior,82,True,82,False,True,2.1865937744230046,KXBTC15M-26MAY061645-45,1,0,78.0,2,0.5176141702931301,0.59,0.584671,book_ask_prior_p58_edge0,-2.532872,p_below_floor,0.8626664039227576,no,884.228,no,True,107.260438,rejected_actionable,spectral_dominant_factor,finalized,2.8556603716775393,1.3059857780081199,2026-05-06T20:30:15.774436+00:00,-0.005328999999999917,48
0.063196,True,71.0,0.71,625.0,31.0,-26.961754,0.0,344.53,3.0,11,book_ask_prior,-142,True,-142,False,False,2.1865937744230046,KXBTC15M-26MAY061700-00,5,2,-145.0,5,0.9954979077751042,0.71,0.475382,book_ask_prior_p58_edge0,-24.961754,p_below_floor,0.5706339354372275,yes,500.748,no,False,81.491988,rejected_actionable,spectral_dominant_factor,finalized,275.39256405061394,125.94591975516082,2026-05-06T20:51:39.256215+00:00,-0.23461799999999994,48
0.311218,True,66.0,0.66,516.0,32.0,-7.250706,0.0,30.63,4.0,11,book_ask_prior,-132,True,-132,True,True,2.1865937744230046,KXBTC15M-26MAY061715-15,0,0,-136.0,5,0.9810703634319684,0.66,0.627493,book_ask_prior_p58_edge0,-5.250706,p_below_floor,0.7471001825372059,no,864.759,yes,False,104.042987,rejected_actionable,spectral_dominant_factor,finalized,46.425696532041016,21.231971422900337,2026-05-06T21:00:35.245672+00:00,-0.032507000000000064,48
0.185688,True,62.0,0.62,938.0,0.0,-7.594805,0.0,505.95,4.0,11,book_ask_prior,76,True,76,True,True,2.1865937744230046,KXBTC15M-26MAY061730-30,0,0,72.0,4,0.8762884186328751,0.62,0.584052,book_ask_prior_p58_edge0,-5.594805,p_below_floor,0.7796936586349668,yes,849.764,yes,True,96.613845,rejected_actionable,spectral_dominant_factor,finalized,14.058562269473576,6.429434874423957,2026-05-06T21:15:50.236533+00:00,-0.03594799999999998,48
0.021042,True,87.0,0.87,718.0,0.0,-41.038275,0.0,38.4,2.0,11,book_ask_prior,26,True,26,True,True,2.1865937744230046,KXBTC15M-26MAY061745-45,0,0,24.0,3,0.9441959749263731,0.87,0.489617,book_ask_prior_p58_edge0,-39.038275,p_below_floor,0.6897895866379721,yes,668.465,yes,True,81.740441,rejected_actionable,spectral_dominant_factor,finalized,65.85954856407595,30.119700025879236,2026-05-06T21:33:51.535812+00:00,-0.38038299999999997,48
0.442267,True,68.0,0.68,781.0,31.0,-1.960943,0.0,210.18,4.0,11,book_ask_prior,64,True,64,False,True,2.1865937744230046,KXBTC15M-26MAY061800-00,1,0,60.0,3,0.9179362767312454,0.68,0.700391,book_ask_prior_p58_edge0,0.039057,p_below_floor,0.54576569140668,no,789.738,no,True,90.669263,rejected_actionable,spectral_dominant_factor,finalized,24.08877439105099,11.016575036854984,2026-05-06T21:46:50.262624+00:00,0.020390999999999937,48
0.353948,True,67.0,0.67,172.0,0.0,-6.404666,0.0,39.83,4.0,11,book_ask_prior,66,True,66,False,True,2.1865937744230046,KXBTC15M-26MAY061815-15,2,0,62.0,3,0.8663138831993156,0.67,0.645953,book_ask_prior_p58_edge0,-4.404666,p_below_floor,0.5940622275537167,no,789.704,no,True,90.352191,rejected_actionable,spectral_dominant_factor,finalized,12.597196496551145,5.761105077633945,2026-05-06T22:01:50.298020+00:00,-0.02404700000000004,48
0.098877,True,78.0,0.78,250.0,0.0,-36.816194,0.0,379.98,3.0,11,book_ask_prior,44,True,44,False,False,2.1865937744230046,KXBTC15M-26MAY061830-30,3,1,41.0,3,0.8415865769900137,0.78,0.446838,book_ask_prior_p58_edge0,-34.816194,p_below_floor,0.6315757792925781,no,653.539,no,True,81.818724,rejected_actionable,spectral_dominant_factor,finalized,9.485186103445574,4.337882150034252,2026-05-06T22:19:06.461656+00:00,-0.333162,48
0.335691,True,78.0,0.78,984.0,0.0,-15.607554,0.0,23.0,3.0,11,book_ask_prior,44,True,44,True,True,2.1865937744230046,KXBTC15M-26MAY061845-45,0,0,41.0,3,0.7700334303388017,0.78,0.658924,book_ask_prior_p58_edge0,-13.607554,p_below_floor,0.6131714328215057,yes,814.938,yes,True,90.142507,rejected_actionable,spectral_dominant_factor,finalized,8.977333415988339,4.105624703133194,2026-05-06T22:31:25.062049+00:00,-0.12107600000000007,48
0.006059,True,72.0,0.72,750.0,16.0,-25.067554,0.0,878.46,3.0,11,book_ask_prior,56,True,56,True,True,2.1865937744230046,KXBTC15M-26MAY061900-00,0,0,53.0,3,0.7029273375395674,0.72,0.504324,book_ask_prior_p58_edge0,-23.067554,p_below_floor,0.8757798480288578,yes,847.911,yes,True,90.776296,rejected_actionable,spectral_dominant_factor,finalized,4.638762797487955,2.1214561441399993,2026-05-06T22:45:52.090324+00:00,-0.21567599999999998,48
1.171707,True,87.0,0.87,703.0,31.0,2.334214,0.0,185.54,2.0,11,book_ask_prior,24,False,26,False,True,2.1865937744230046,KXBTC15M-26MAY061915-15,1,0,22.0,4,0.9141456322221081,0.87,0.923342,book_ask_prior_p58_edge0,4.334214,approved_entry,0.2295042151020138,no,714.621,no,True,83.126581,approved_entry,spectral_dominant_factor,finalized,6.810472525943236,3.11464918889215,2026-05-06T23:03:05.391564+00:00,0.053342,48
0.118494,True,76.0,0.76,578.0,15.0,-34.684049,0.0,69.0,3.0,11,book_ask_prior,48,True,48,False,False,2.1865937744230046,KXBTC15M-26MAY061930-30,4,2,45.0,4,0.942232284882688,0.76,0.44816,book_ask_prior_p58_edge0,-32.684049,p_below_floor,0.6888227956941311,yes,624.625,yes,True,93.085144,rejected_actionable,spectral_dominant_factor,finalized,20.13401915859489,9.207937658154098,2026-05-06T23:19:35.375578+00:00,-0.31184,48
0.13265,True,59.0,0.59,625.0,0.0,-17.240693,0.0,158.15,4.0,11,book_ask_prior,82,True,82,False,True,2.1865937744230046,KXBTC15M-26MAY061945-45,1,0,78.0,4,0.9159016714216257,0.59,0.457593,book_ask_prior_p58_edge0,-15.240693,p_below_floor,0.8012564138437247,no,809.092,no,True,96.494594,rejected_actionable,spectral_dominant_factor,finalized,21.972142393578558,10.048570818498986,2026-05-06T23:31:30.911183+00:00,-0.13240699999999994,48
0.021962,True,59.0,0.59,157.0,0.0,-14.211326,0.0,606.0,4.0,11,book_ask_prior,-118,True,-118,False,False,2.1865937744230046,KXBTC15M-26MAY062000-00,5,2,-122.0,3,0.7877153477448717,0.59,0.487887,book_ask_prior_p58_edge0,-12.211326,p_below_floor,0.650819632778516,yes,697.206,no,False,75.585644,rejected_actionable,spectral_dominant_factor,finalized,6.335366747335799,2.8973679617319714,2026-05-06T23:48:22.795303+00:00,-0.10211299999999995,48
0.500594,True,65.0,0.65,250.0,0.0,2.071784,0.0,312.9,4.0,11,book_ask_prior,-130,True,-130,False,False,2.1865937744230046,KXBTC15M-26MAY062015-15,8,4,-134.0,2,0.5424491174977653,0.65,0.710718,book_ask_prior_p58_edge0,4.071784,p_below_floor,0.37651954731964227,no,669.56,yes,False,72.014383,rejected_actionable,spectral_dominant_factor,finalized,3.8481742427790877,1.759894447607004,2026-05-07T00:03:50.441356+00:00,0.06071799999999994,48
0.107412,True,69.0,0.69,141.0,47.0,-26.94184,0.0,200.0,3.0,11,book_ask_prior,62,True,62,False,True,2.1865937744230046,KXBTC15M-26MAY062030-30,1,0,59.0,2,0.5291059867625995,0.69,0.455582,book_ask_prior_p58_edge0,-24.94184,p_below_floor,0.6807697699219372,no,804.712,no,True,80.158525,rejected_actionable,spectral_dominant_factor,finalized,4.024541537173758,1.840552911221815,2026-05-07T00:16:35.291271+00:00,-0.23441799999999996,48
0.300192,True,60.0,0.6,47.0,16.0,-3.345015,0.0,10.0,4.0,11,book_ask_prior,80,True,80,False,False,2.1865937744230046,KXBTC15M-26MAY062045-45,3,1,76.0,4,0.9807129757189724,0.6,0.60655,book_ask_prior_p58_edge0,-1.345015,p_below_floor,0.5880967582700012,no,807.718,no,True,83.813097,rejected_actionable,spectral_dominant_factor,finalized,98.05950406852324,44.845780325336854,2026-05-07T00:31:32.284287+00:00,0.006550000000000056,48
0.281952,True,70.0,0.7,359.0,15.0,-9.040968,0.0,116.0,3.0,11,book_ask_prior,60,True,60,True,True,2.1865937744230046,KXBTC15M-26MAY062100-00,0,0,57.0,4,0.9835161561413536,0.7,0.64459,book_ask_prior_p58_edge0,-7.040968,p_below_floor,0.655183203721406,yes,863.652,yes,True,88.667572,rejected_actionable,spectral_dominant_factor,finalized,94.814340844837,43.36166230504177,2026-05-07T00:45:36.347518+00:00,-0.05540999999999996,48
0.503087,True,73.0,0.73,422.0,0.0,-4.684504,0.0,1252.35,3.0,11,book_ask_prior,54,True,54,False,False,2.1865937744230046,KXBTC15M-26MAY062115-15,6,3,51.0,4,0.9947957028152462,0.73,0.718155,book_ask_prior_p58_edge0,-2.684504,p_below_floor,0.5344792372736705,yes,774.731,yes,True,95.271836,rejected_actionable,spectral_dominant_factor,finalized,626.975250044889,286.73604460907893,2026-05-07T01:02:05.270116+00:00,-0.011844999999999994,48
0.212967,True,60.0,0.6,265.0,15.0,-22.614208,0.0,132.0,4.0,11,book_ask_prior,-120,True,-120,False,False,2.1865937744230046,KXBTC15M-26MAY062130-30,3,1,-124.0,3,0.9933568952268216,0.6,0.413858,book_ask_prior_p58_edge0,-20.614208,p_below_floor,0.8001572608136981,yes,753.109,no,False,108.232597,rejected_actionable,spectral_dominant_factor,finalized,728.1906605625464,333.0251229470826,2026-05-07T01:17:26.892764+00:00,-0.18614199999999997,48
0.23112,True,59.0,0.59,16.0,16.0,-4.113385,0.0,31.88,4.0,11,book_ask_prior,82,True,82,True,True,2.1865937744230046,KXBTC15M-26MAY062145-45,0,0,78.0,4,0.9767911029726547,0.59,0.588866,book_ask_prior_p58_edge0,-2.113385,p_below_floor,0.903143326367873,yes,859.707,yes,True,116.433202,rejected_actionable,spectral_dominant_factor,finalized,93.22293489354763,42.63386093200927,2026-05-07T01:30:40.293207+00:00,-0.0011339999999999684,48
0.07141,True,61.0,0.61,187.0,16.0,-11.487294,0.0,2182.48,4.0,11,book_ask_prior,78,True,78,False,True,2.1865937744230046,KXBTC15M-26MAY062200-00,1,0,74.0,4,0.9823601437495988,0.61,0.535127,book_ask_prior_p58_edge0,-9.487294,p_below_floor,0.7676340093351548,no,676.627,no,True,95.085385,rejected_actionable,spectral_dominant_factor,finalized,126.04458560243312,57.644262540578026,2026-05-07T01:48:43.374980+00:00,-0.07487299999999997,48
0.404187,True,59.0,0.59,375.0,15.0,3.183115,0.0,68.33,4.0,11,book_ask_prior,82,True,82,False,True,2.1865937744230046,KXBTC15M-26MAY062215-15,1,0,78.0,4,0.9877402758004761,0.59,0.661831,book_ask_prior_p58_edge0,5.183115,p_below_floor,0.6698685223589202,no,850.282,no,True,103.244165,rejected_actionable,spectral_dominant_factor,finalized,150.79288105237157,68.96245787225045,2026-05-07T02:00:49.721290+00:00,0.07183099999999998,48
0.048826,True,59.0,0.59,157.0,0.0,-12.56149,0.0,2775.02,4.0,11,book_ask_prior,-118,True,-118,True,True,2.1865937744230046,KXBTC15M-26MAY062230-30,0,0,-122.0,4,0.9931425161517009,0.59,0.504385,book_ask_prior_p58_edge0,-10.56149,p_below_floor,0.9007645040314092,no,777.065,yes,False,101.790842,rejected_actionable,spectral_dominant_factor,finalized,241.0952050519818,110.2606290533328,2026-05-07T02:17:02.934993+00:00,-0.085615,48
0.197512,True,63.0,0.63,343.0,0.0,-24.308848,0.0,69.49,4.0,11,book_ask_prior,74,True,74,False,False,2.1865937744230046,KXBTC15M-26MAY062245-45,4,2,70.0,4,0.9769265102670603,0.63,0.426912,book_ask_prior_p58_edge0,-22.308848,p_below_floor,0.7312172455857787,yes,720.225,yes,True,99.589134,rejected_actionable,spectral_dominant_factor,finalized,99.4685375179214,45.49017685928838,2026-05-07T02:32:59.776177+00:00,-0.203088,48
0.609402,True,73.0,0.73,578.0,0.0,-0.664611,0.0,91.0,3.0,11,book_ask_prior,54,True,54,True,True,2.1865937744230046,KXBTC15M-26MAY062300-00,0,0,51.0,2,0.5639043419154292,0.73,0.758354,book_ask_prior_p58_edge0,1.335389,p_below_floor,0.5727845346949045,yes,855.282,yes,True,108.073147,rejected_actionable,spectral_dominant_factor,finalized,5.14604535484849,2.353452852122211,2026-05-07T02:45:44.718830+00:00,0.02835399999999999,48
0.206369,True,61.0,0.61,500.0,31.0,-5.424274,0.0,536.42,4.0,11,book_ask_prior,78,True,78,False,True,2.1865937744230046,KXBTC15M-26MAY062315-15,1,0,74.0,3,0.753673393388483,0.61,0.595757,book_ask_prior_p58_edge0,-3.424274,p_below_floor,0.8682652902014164,no,849.539,no,True,109.851743,rejected_actionable,spectral_dominant_factor,finalized,7.45738357925185,3.4105025206246617,2026-05-07T03:00:50.463247+00:00,-0.014243000000000006,48
0.258521,True,63.0,0.63,922.0,31.0,-7.078918,0.0,120.5,4.0,11,book_ask_prior,-126,True,-126,False,True,2.1865937744230046,KXBTC15M-26MAY062345-45,1,0,-130.0,3,0.839864447446152,0.63,0.599211,book_ask_prior_p58_edge0,-5.078918,p_below_floor,0.7799134162271775,yes,816.096,no,False,106.064797,rejected_actionable,spectral_dominant_factor,finalized,8.807993012354386,4.028179863760303,2026-05-07T03:31:23.906319+00:00,-0.030788999999999955,48
0.058566,True,58.0,0.58,781.0,0.0,-9.329431,0.0,87.48,4.0,11,book_ask_prior,84,True,84,False,True,2.1865937744230046,KXBTC15M-26MAY070000-00,1,0,80.0,2,0.7074279971740091,0.58,0.526706,book_ask_prior_p58_edge0,-7.329431,p_below_floor,0.966606164595442,no,830.137,no,True,106.716315,rejected_actionable,spectral_dominant_factor,finalized,8.033305293770365,3.6738901334749214,2026-05-07T03:46:09.864551+00:00,-0.05329399999999995,48
0.093345,True,59.0,0.59,797.0,0.0,-7.645538,0.0,191.37,4.0,11,book_ask_prior,82,True,82,True,True,2.1865937744230046,KXBTC15M-26MAY070015-15,0,0,78.0,3,0.8930929475027256,0.59,0.553545,book_ask_prior_p58_edge0,-5.645538,p_below_floor,0.8498676518605058,yes,759.604,yes,True,101.558938,rejected_actionable,spectral_dominant_factor,finalized,23.382078275551848,10.693380064032185,2026-05-07T04:02:20.397026+00:00,-0.036455000000000015,48
0.059362,True,70.0,0.7,438.0,16.0,-25.860541,0.0,119.0,3.0,11,book_ask_prior,60,True,60,True,True,2.1865937744230046,KXBTC15M-26MAY070030-30,0,0,57.0,3,0.9462416888301378,0.7,0.476395,book_ask_prior_p58_edge0,-23.860541,p_below_floor,0.9016513046480161,yes,770.113,yes,True,103.433979,rejected_actionable,spectral_dominant_factor,finalized,60.62515649289823,27.72584336516549,2026-05-07T04:17:09.888471+00:00,-0.22360499999999994,48
0.72066,True,78.0,0.78,0.0,0.0,-0.700065,0.0,79.32,3.0,11,book_ask_prior,-156,True,-156,False,False,2.1865937744230046,KXBTC15M-26MAY070045-45,2,1,-159.0,3,0.7633764156949977,0.78,0.807999,book_ask_prior_p58_edge0,1.299935,p_below_floor,0.4234158576674696,no,705.928,yes,False,98.284907,rejected_actionable,spectral_dominant_factor,finalized,10.4109846443092,4.761279742990413,2026-05-07T04:33:14.073127+00:00,0.027998999999999996,48
0.059622,True,71.0,0.71,609.0,15.0,-21.171006,0.0,75.75,3.0,11,book_ask_prior,58,True,58,True,True,2.1865937744230046,KXBTC15M-26MAY070100-00,0,0,55.0,2,0.4762102996821394,0.71,0.53329,book_ask_prior_p58_edge0,-19.171006,p_below_floor,0.785428992877996,yes,674.894,yes,True,96.272867,rejected_actionable,spectral_dominant_factor,finalized,3.22644349131967,1.4755568816942504,2026-05-07T04:48:45.107301+00:00,-0.17670999999999992,48
0.297492,True,64.0,0.64,922.0,31.0,-5.929972,0.0,67.07,4.0,11,book_ask_prior,72,True,72,True,True,2.1865937744230046,KXBTC15M-26MAY070115-15,0,0,68.0,2,0.7390412044676192,0.64,0.6207,book_ask_prior_p58_edge0,-3.929972,p_below_floor,0.773494006138249,yes,864.683,yes,True,106.254879,rejected_actionable,spectral_dominant_factor,finalized,10.321791343647153,4.720488764023328,2026-05-07T05:00:35.318057+00:00,-0.019299999999999984,48
0.227698,True,59.0,0.59,296.0,31.0,-2.586009,0.0,964.42,4.0,11,book_ask_prior,82,True,82,False,True,2.1865937744230046,KXBTC15M-26MAY070130-30,1,0,78.0,3,0.8343464080331345,0.59,0.60414,book_ask_prior_p58_edge0,-0.586009,p_below_floor,0.5442254783067747,no,585.641,no,True,84.717352,rejected_actionable,spectral_dominant_factor,finalized,15.85581817413344,7.251378083849823,2026-05-07T05:20:14.362177+00:00,0.014140000000000041,48
0.326223,True,75.0,0.75,234.0,0.0,-14.54551,0.0,61.38,3.0,11,book_ask_prior,50,True,50,False,True,2.1865937744230046,KXBTC15M-26MAY070145-45,1,0,47.0,3,0.8887664283224695,0.75,0.639545,book_ask_prior_p58_edge0,-12.54551,p_below_floor,0.4598031348871187,no,543.81,no,True,81.968396,rejected_actionable,spectral_dominant_factor,finalized,25.268711922808702,11.556198603682834,2026-05-07T05:35:56.193046+00:00,-0.11045499999999997,48
0.019784,True,71.0,0.71,63.0,0.0,-25.071017,0.0,3.67,3.0,11,book_ask_prior,58,True,58,False,True,2.1865937744230046,KXBTC15M-26MAY070200-00,1,0,55.0,4,0.9564570418667061,0.71,0.49429,book_ask_prior_p58_edge0,-23.071017,p_below_floor,0.6024318401067633,no,532.791,no,True,79.862484,rejected_actionable,spectral_dominant_factor,finalized,22.739398559150736,10.399461859417018,2026-05-07T05:51:07.211569+00:00,-0.21570999999999996,48
0.153728,True,65.0,0.65,609.0,31.0,-11.161425,0.0,246.0,4.0,11,book_ask_prior,-130,True,-130,False,False,2.1865937744230046,KXBTC15M-26MAY070530-30,2,1,-134.0,4,0.9607613277790823,0.65,0.578386,book_ask_prior_p58_edge0,-9.161425,p_below_floor,0.7826704035903854,no,789.6,yes,False,97.445058,rejected_actionable,spectral_dominant_factor,finalized,26.975924490567422,12.336962085097765,2026-05-07T09:16:50.400724+00:00,-0.07161400000000007,48
0.46275,True,60.0,0.6,16.0,0.0,6.764695,0.0,64.64,4.0,11,book_ask_prior,-120,True,-120,True,True,2.1865937744230046,KXBTC15M-26MAY070545-45,0,0,-124.0,3,0.7953862256629165,0.6,0.707647,book_ask_prior_p58_edge0,8.764695,p_below_floor,0.6220148866755595,no,855.69,yes,False,101.328958,rejected_actionable,spectral_dominant_factor,finalized,10.070722244828598,4.60566675101142,2026-05-07T09:30:44.310732+00:00,0.10764700000000005,48
0.163755,True,64.0,0.64,328.0,0.0,-8.877516,0.0,130.0,4.0,11,book_ask_prior,72,True,72,True,True,2.1865937744230046,KXBTC15M-26MAY070600-00,0,0,68.0,3,0.9381266253737764,0.64,0.591225,book_ask_prior_p58_edge0,-6.877516,p_below_floor,0.7591949273414819,yes,739.991,yes,True,98.623231,rejected_actionable,spectral_dominant_factor,finalized,40.104867660561595,18.34125210163667,2026-05-07T09:47:40.009948+00:00,-0.04877500000000001,48
0.275276,True,78.0,0.78,453.0,0.0,-42.587162,0.0,8.0,3.0,11,book_ask_prior,-156,True,-156,True,True,2.1865937744230046,KXBTC15M-26MAY070615-15,0,0,-159.0,3,0.9915083191931131,0.78,0.389128,book_ask_prior_p58_edge0,-40.587162,p_below_floor,0.6454912835956723,no,702.26,yes,False,96.230672,rejected_actionable,spectral_dominant_factor,finalized,338.3570500911236,154.7416141255633,2026-05-07T10:03:17.739665+00:00,-0.39087200000000005,48
0.125391,True,64.0,0.64,687.0,0.0,-11.797896,0.0,75.16,4.0,11,book_ask_prior,-128,True,-128,False,False,2.1865937744230046,KXBTC15M-26MAY070630-30,2,1,-132.0,3,0.8361448342903343,0.64,0.562021,book_ask_prior_p58_edge0,-9.797896,p_below_floor,0.8079505079690125,no,775.749,yes,False,98.65112,rejected_actionable,spectral_dominant_factor,finalized,8.947036497792746,4.091768943297974,2026-05-07T10:17:04.250683+00:00,-0.07797900000000002,48
0.004398,True,84.0,0.84,875.0,0.0,-34.395155,0.0,1392.68,2.0,11,book_ask_prior,32,True,32,True,True,2.1865937744230046,KXBTC15M-26MAY070645-45,0,0,30.0,3,0.8749185518373381,0.84,0.526048,book_ask_prior_p58_edge0,-32.395155,p_below_floor,1.0166953698037628,yes,821.611,yes,True,106.878169,rejected_actionable,spectral_dominant_factor,finalized,15.64635901964915,7.15558564314393,2026-05-07T10:31:18.389738+00:00,-0.313952,48
0.477812,True,76.0,0.76,812.0,15.0,-49.036115,0.0,55.0,3.0,11,book_ask_prior,48,True,48,False,False,2.1865937744230046,KXBTC15M-26MAY070700-00,3,1,45.0,3,0.7556043396897358,0.76,0.304639,book_ask_prior_p58_edge0,-47.036115,p_below_floor,0.42112984035832196,no,529.828,no,True,88.507675,rejected_actionable,spectral_dominant_factor,finalized,4.22303388082331,1.9313298749044865,2026-05-07T10:51:10.176335+00:00,-0.455361,48
