blockers,blocker_count,current_target_pass,v21_target_pass,both_target_pass,both_wilson_pass,both_coverage_pass,min_split_accuracy,min_all_accuracy,min_all_coverage,min_all_wilson,max_median_ask,min_all_roi,current_all_base_markets,current_all_markets,current_all_wins,current_all_losses,current_all_accuracy,current_all_coverage,current_all_wilson95_lower,current_all_median_ask,current_all_ask_ge_95,current_all_ask_eq_100,current_all_median_seconds_to_close,current_all_gross_pnl_cents,current_all_stake_cents,current_all_gross_roi,current_train_base_markets,current_train_markets,current_train_wins,current_train_losses,current_train_accuracy,current_train_coverage,current_train_wilson95_lower,current_train_median_ask,current_train_ask_ge_95,current_train_ask_eq_100,current_train_median_seconds_to_close,current_train_gross_pnl_cents,current_train_stake_cents,current_train_gross_roi,current_validation_base_markets,current_validation_markets,current_validation_wins,current_validation_losses,current_validation_accuracy,current_validation_coverage,current_validation_wilson95_lower,current_validation_median_ask,current_validation_ask_ge_95,current_validation_ask_eq_100,current_validation_median_seconds_to_close,current_validation_gross_pnl_cents,current_validation_stake_cents,current_validation_gross_roi,current_holdout_base_markets,current_holdout_markets,current_holdout_wins,current_holdout_losses,current_holdout_accuracy,current_holdout_coverage,current_holdout_wilson95_lower,current_holdout_median_ask,current_holdout_ask_ge_95,current_holdout_ask_eq_100,current_holdout_median_seconds_to_close,current_holdout_gross_pnl_cents,current_holdout_stake_cents,current_holdout_gross_roi,v21_all_base_markets,v21_all_markets,v21_all_wins,v21_all_losses,v21_all_accuracy,v21_all_coverage,v21_all_wilson95_lower,v21_all_median_ask,v21_all_ask_ge_95,v21_all_ask_eq_100,v21_all_median_seconds_to_close,v21_all_gross_pnl_cents,v21_all_stake_cents,v21_all_gross_roi,v21_train_base_markets,v21_train_markets,v21_train_wins,v21_train_losses,v21_train_accuracy,v21_train_coverage,v21_train_wilson95_lower,v21_train_median_ask,v21_train_ask_ge_95,v21_train_ask_eq_100,v21_train_median_seconds_to_close,v21_train_gross_pnl_cents,v21_train_stake_cents,v21_train_gross_roi,v21_validation_base_markets,v21_validation_markets,v21_validation_wins,v21_validation_losses,v21_validation_accuracy,v21_validation_coverage,v21_validation_wilson95_lower,v21_validation_median_ask,v21_validation_ask_ge_95,v21_validation_ask_eq_100,v21_validation_median_seconds_to_close,v21_validation_gross_pnl_cents,v21_validation_stake_cents,v21_validation_gross_roi,v21_holdout_base_markets,v21_holdout_markets,v21_holdout_wins,v21_holdout_losses,v21_holdout_accuracy,v21_holdout_coverage,v21_holdout_wilson95_lower,v21_holdout_median_ask,v21_holdout_ask_ge_95,v21_holdout_ask_eq_100,v21_holdout_median_seconds_to_close,v21_holdout_gross_pnl_cents,v21_holdout_stake_cents,v21_holdout_gross_roi
drift_p_5m_rv_15m>=0.8 AND spread_cents<=8,2,False,False,False,False,True,0.8666666666666667,0.8770053475935828,0.8461538461538461,0.8153934543235097,87.0,0.009727866026351435,159,141,124,17,0.8794326241134752,0.8867924528301887,0.8153934543235097,86.0,9,0,476.158,196.0,12204.0,0.016060308095706327,95,83,73,10,0.8795180722891566,0.8736842105263158,0.7922368486742836,86.0,5,0,527.039,128.0,7172.0,0.01784718349135527,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,4,0,423.9625,-14.0,2614.0,-0.005355776587605203,32,28,25,3,0.8928571428571429,0.875,0.7280414845132784,87.5,0,0,522.0609999999999,82.0,2418.0,0.03391232423490488,221,187,164,23,0.8770053475935828,0.8461538461538461,0.8222058893631614,87.0,4,0,479.655718,158.0,16242.0,0.009727866026351435,132,111,97,14,0.8738738738738738,0.8409090909090909,0.799374063637868,87.0,1,0,479.772922,48.0,9652.0,0.004973062577704103,44,39,34,5,0.8717948717948718,0.8863636363636364,0.7329425662025455,87.0,3,0,479.60723,1.0,3399.0,0.0002942041776993233,45,37,33,4,0.8918918918918919,0.8222222222222222,0.7529146845587399,87.0,0,0,479.655718,109.0,3191.0,0.034158570980883735
drift_p_5m_rv_15m>=0.8 AND seconds_to_close<=900,2,False,False,False,False,True,0.8666666666666667,0.8770053475935828,0.8461538461538461,0.8153934543235097,87.0,0.009727866026351435,159,141,124,17,0.8794326241134752,0.8867924528301887,0.8153934543235097,86.0,9,0,476.158,196.0,12204.0,0.016060308095706327,95,83,73,10,0.8795180722891566,0.8736842105263158,0.7922368486742836,86.0,5,0,527.039,128.0,7172.0,0.01784718349135527,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,4,0,423.9625,-14.0,2614.0,-0.005355776587605203,32,28,25,3,0.8928571428571429,0.875,0.7280414845132784,87.5,0,0,522.0609999999999,82.0,2418.0,0.03391232423490488,221,187,164,23,0.8770053475935828,0.8461538461538461,0.8222058893631614,87.0,4,0,479.655718,158.0,16242.0,0.009727866026351435,132,111,97,14,0.8738738738738738,0.8409090909090909,0.799374063637868,87.0,1,0,479.772922,48.0,9652.0,0.004973062577704103,44,39,34,5,0.8717948717948718,0.8863636363636364,0.7329425662025455,87.0,3,0,479.60723,1.0,3399.0,0.0002942041776993233,45,37,33,4,0.8918918918918919,0.8222222222222222,0.7529146845587399,87.0,0,0,479.655718,109.0,3191.0,0.034158570980883735
drift_p_5m_rv_15m>=0.8 AND ask_cents<=95,2,False,False,False,False,True,0.8666666666666667,0.8770053475935828,0.8461538461538461,0.8153934543235097,87.0,0.009727866026351435,159,141,124,17,0.8794326241134752,0.8867924528301887,0.8153934543235097,86.0,9,0,476.158,196.0,12204.0,0.016060308095706327,95,83,73,10,0.8795180722891566,0.8736842105263158,0.7922368486742836,86.0,5,0,527.039,128.0,7172.0,0.01784718349135527,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,4,0,423.9625,-14.0,2614.0,-0.005355776587605203,32,28,25,3,0.8928571428571429,0.875,0.7280414845132784,87.5,0,0,522.0609999999999,82.0,2418.0,0.03391232423490488,221,187,164,23,0.8770053475935828,0.8461538461538461,0.8222058893631614,87.0,4,0,479.655718,158.0,16242.0,0.009727866026351435,132,111,97,14,0.8738738738738738,0.8409090909090909,0.799374063637868,87.0,1,0,479.772922,48.0,9652.0,0.004973062577704103,44,39,34,5,0.8717948717948718,0.8863636363636364,0.7329425662025455,87.0,3,0,479.60723,1.0,3399.0,0.0002942041776993233,45,37,33,4,0.8918918918918919,0.8222222222222222,0.7529146845587399,87.0,0,0,479.655718,109.0,3191.0,0.034158570980883735
drift_p_5m_rv_15m>=0.8 AND margin_per_rv_sigma_15m>=-0.5,2,False,False,False,False,True,0.8666666666666667,0.8770053475935828,0.8461538461538461,0.8153934543235097,87.0,0.009727866026351435,159,141,124,17,0.8794326241134752,0.8867924528301887,0.8153934543235097,86.0,9,0,476.158,196.0,12204.0,0.016060308095706327,95,83,73,10,0.8795180722891566,0.8736842105263158,0.7922368486742836,86.0,5,0,527.039,128.0,7172.0,0.01784718349135527,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,4,0,423.9625,-14.0,2614.0,-0.005355776587605203,32,28,25,3,0.8928571428571429,0.875,0.7280414845132784,87.5,0,0,522.0609999999999,82.0,2418.0,0.03391232423490488,221,187,164,23,0.8770053475935828,0.8461538461538461,0.8222058893631614,87.0,4,0,479.655718,158.0,16242.0,0.009727866026351435,132,111,97,14,0.8738738738738738,0.8409090909090909,0.799374063637868,87.0,1,0,479.772922,48.0,9652.0,0.004973062577704103,44,39,34,5,0.8717948717948718,0.8863636363636364,0.7329425662025455,87.0,3,0,479.60723,1.0,3399.0,0.0002942041776993233,45,37,33,4,0.8918918918918919,0.8222222222222222,0.7529146845587399,87.0,0,0,479.655718,109.0,3191.0,0.034158570980883735
drift_p_5m_rv_15m>=0.8 AND margin_per_rv_sigma_15m>=0,2,False,False,False,False,True,0.8666666666666667,0.8770053475935828,0.8461538461538461,0.8153934543235097,87.0,0.009727866026351435,159,141,124,17,0.8794326241134752,0.8867924528301887,0.8153934543235097,86.0,9,0,476.158,196.0,12204.0,0.016060308095706327,95,83,73,10,0.8795180722891566,0.8736842105263158,0.7922368486742836,86.0,5,0,527.039,128.0,7172.0,0.01784718349135527,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,4,0,423.9625,-14.0,2614.0,-0.005355776587605203,32,28,25,3,0.8928571428571429,0.875,0.7280414845132784,87.5,0,0,522.0609999999999,82.0,2418.0,0.03391232423490488,221,187,164,23,0.8770053475935828,0.8461538461538461,0.8222058893631614,87.0,4,0,479.655718,158.0,16242.0,0.009727866026351435,132,111,97,14,0.8738738738738738,0.8409090909090909,0.799374063637868,87.0,1,0,479.772922,48.0,9652.0,0.004973062577704103,44,39,34,5,0.8717948717948718,0.8863636363636364,0.7329425662025455,87.0,3,0,479.60723,1.0,3399.0,0.0002942041776993233,45,37,33,4,0.8918918918918919,0.8222222222222222,0.7529146845587399,87.0,0,0,479.655718,109.0,3191.0,0.034158570980883735
drift_p_5m_rv_15m>=0.8 AND margin_per_rv_sigma_15m>=0.25,2,False,False,False,False,True,0.8666666666666667,0.8770053475935828,0.8461538461538461,0.8153934543235097,87.0,0.009727866026351435,159,141,124,17,0.8794326241134752,0.8867924528301887,0.8153934543235097,86.0,9,0,476.158,196.0,12204.0,0.016060308095706327,95,83,73,10,0.8795180722891566,0.8736842105263158,0.7922368486742836,86.0,5,0,527.039,128.0,7172.0,0.01784718349135527,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,4,0,423.9625,-14.0,2614.0,-0.005355776587605203,32,28,25,3,0.8928571428571429,0.875,0.7280414845132784,87.5,0,0,522.0609999999999,82.0,2418.0,0.03391232423490488,221,187,164,23,0.8770053475935828,0.8461538461538461,0.8222058893631614,87.0,4,0,479.655718,158.0,16242.0,0.009727866026351435,132,111,97,14,0.8738738738738738,0.8409090909090909,0.799374063637868,87.0,1,0,479.772922,48.0,9652.0,0.004973062577704103,44,39,34,5,0.8717948717948718,0.8863636363636364,0.7329425662025455,87.0,3,0,479.60723,1.0,3399.0,0.0002942041776993233,45,37,33,4,0.8918918918918919,0.8222222222222222,0.7529146845587399,87.0,0,0,479.655718,109.0,3191.0,0.034158570980883735
drift_p_5m_rv_15m>=0.8 AND margin_per_rv_sigma_15m>=0.5,2,False,False,False,False,True,0.8666666666666667,0.8770053475935828,0.8461538461538461,0.8153934543235097,87.0,0.009727866026351435,159,141,124,17,0.8794326241134752,0.8867924528301887,0.8153934543235097,86.0,9,0,476.158,196.0,12204.0,0.016060308095706327,95,83,73,10,0.8795180722891566,0.8736842105263158,0.7922368486742836,86.0,5,0,527.039,128.0,7172.0,0.01784718349135527,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,4,0,423.9625,-14.0,2614.0,-0.005355776587605203,32,28,25,3,0.8928571428571429,0.875,0.7280414845132784,87.5,0,0,522.0609999999999,82.0,2418.0,0.03391232423490488,221,187,164,23,0.8770053475935828,0.8461538461538461,0.8222058893631614,87.0,4,0,479.655718,158.0,16242.0,0.009727866026351435,132,111,97,14,0.8738738738738738,0.8409090909090909,0.799374063637868,87.0,1,0,479.772922,48.0,9652.0,0.004973062577704103,44,39,34,5,0.8717948717948718,0.8863636363636364,0.7329425662025455,87.0,3,0,479.60723,1.0,3399.0,0.0002942041776993233,45,37,33,4,0.8918918918918919,0.8222222222222222,0.7529146845587399,87.0,0,0,479.655718,109.0,3191.0,0.034158570980883735
drift_p_5m_rv_15m>=0.8 AND margin_per_rv_sigma_30m>=-0.5,2,False,False,False,False,True,0.8666666666666667,0.8770053475935828,0.8461538461538461,0.8153934543235097,87.0,0.009727866026351435,159,141,124,17,0.8794326241134752,0.8867924528301887,0.8153934543235097,86.0,9,0,476.158,196.0,12204.0,0.016060308095706327,95,83,73,10,0.8795180722891566,0.8736842105263158,0.7922368486742836,86.0,5,0,527.039,128.0,7172.0,0.01784718349135527,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,4,0,423.9625,-14.0,2614.0,-0.005355776587605203,32,28,25,3,0.8928571428571429,0.875,0.7280414845132784,87.5,0,0,522.0609999999999,82.0,2418.0,0.03391232423490488,221,187,164,23,0.8770053475935828,0.8461538461538461,0.8222058893631614,87.0,4,0,479.655718,158.0,16242.0,0.009727866026351435,132,111,97,14,0.8738738738738738,0.8409090909090909,0.799374063637868,87.0,1,0,479.772922,48.0,9652.0,0.004973062577704103,44,39,34,5,0.8717948717948718,0.8863636363636364,0.7329425662025455,87.0,3,0,479.60723,1.0,3399.0,0.0002942041776993233,45,37,33,4,0.8918918918918919,0.8222222222222222,0.7529146845587399,87.0,0,0,479.655718,109.0,3191.0,0.034158570980883735
drift_p_5m_rv_15m>=0.8 AND margin_per_rv_sigma_30m>=0,2,False,False,False,False,True,0.8666666666666667,0.8770053475935828,0.8461538461538461,0.8153934543235097,87.0,0.009727866026351435,159,141,124,17,0.8794326241134752,0.8867924528301887,0.8153934543235097,86.0,9,0,476.158,196.0,12204.0,0.016060308095706327,95,83,73,10,0.8795180722891566,0.8736842105263158,0.7922368486742836,86.0,5,0,527.039,128.0,7172.0,0.01784718349135527,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,4,0,423.9625,-14.0,2614.0,-0.005355776587605203,32,28,25,3,0.8928571428571429,0.875,0.7280414845132784,87.5,0,0,522.0609999999999,82.0,2418.0,0.03391232423490488,221,187,164,23,0.8770053475935828,0.8461538461538461,0.8222058893631614,87.0,4,0,479.655718,158.0,16242.0,0.009727866026351435,132,111,97,14,0.8738738738738738,0.8409090909090909,0.799374063637868,87.0,1,0,479.772922,48.0,9652.0,0.004973062577704103,44,39,34,5,0.8717948717948718,0.8863636363636364,0.7329425662025455,87.0,3,0,479.60723,1.0,3399.0,0.0002942041776993233,45,37,33,4,0.8918918918918919,0.8222222222222222,0.7529146845587399,87.0,0,0,479.655718,109.0,3191.0,0.034158570980883735
drift_p_5m_rv_15m>=0.8 AND margin_per_rv_sigma_30m>=0.25,2,False,False,False,False,True,0.8666666666666667,0.8770053475935828,0.8461538461538461,0.8153934543235097,87.0,0.009727866026351435,159,141,124,17,0.8794326241134752,0.8867924528301887,0.8153934543235097,86.0,9,0,476.158,196.0,12204.0,0.016060308095706327,95,83,73,10,0.8795180722891566,0.8736842105263158,0.7922368486742836,86.0,5,0,527.039,128.0,7172.0,0.01784718349135527,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,4,0,423.9625,-14.0,2614.0,-0.005355776587605203,32,28,25,3,0.8928571428571429,0.875,0.7280414845132784,87.5,0,0,522.0609999999999,82.0,2418.0,0.03391232423490488,221,187,164,23,0.8770053475935828,0.8461538461538461,0.8222058893631614,87.0,4,0,479.655718,158.0,16242.0,0.009727866026351435,132,111,97,14,0.8738738738738738,0.8409090909090909,0.799374063637868,87.0,1,0,479.772922,48.0,9652.0,0.004973062577704103,44,39,34,5,0.8717948717948718,0.8863636363636364,0.7329425662025455,87.0,3,0,479.60723,1.0,3399.0,0.0002942041776993233,45,37,33,4,0.8918918918918919,0.8222222222222222,0.7529146845587399,87.0,0,0,479.655718,109.0,3191.0,0.034158570980883735
drift_p_5m_rv_15m>=0.8 AND book_p_side>=0.7,2,False,False,False,False,True,0.8666666666666667,0.8770053475935828,0.8461538461538461,0.8153934543235097,87.0,0.009727866026351435,159,141,124,17,0.8794326241134752,0.8867924528301887,0.8153934543235097,86.0,9,0,476.158,196.0,12204.0,0.016060308095706327,95,83,73,10,0.8795180722891566,0.8736842105263158,0.7922368486742836,86.0,5,0,527.039,128.0,7172.0,0.01784718349135527,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,4,0,423.9625,-14.0,2614.0,-0.005355776587605203,32,28,25,3,0.8928571428571429,0.875,0.7280414845132784,87.5,0,0,522.0609999999999,82.0,2418.0,0.03391232423490488,221,187,164,23,0.8770053475935828,0.8461538461538461,0.8222058893631614,87.0,4,0,479.655718,158.0,16242.0,0.009727866026351435,132,111,97,14,0.8738738738738738,0.8409090909090909,0.799374063637868,87.0,1,0,479.772922,48.0,9652.0,0.004973062577704103,44,39,34,5,0.8717948717948718,0.8863636363636364,0.7329425662025455,87.0,3,0,479.60723,1.0,3399.0,0.0002942041776993233,45,37,33,4,0.8918918918918919,0.8222222222222222,0.7529146845587399,87.0,0,0,479.655718,109.0,3191.0,0.034158570980883735
drift_p_5m_rv_15m>=0.8 AND book_p_side>=0.75,2,False,False,False,False,True,0.8666666666666667,0.8770053475935828,0.8461538461538461,0.8153934543235097,87.0,0.009727866026351435,159,141,124,17,0.8794326241134752,0.8867924528301887,0.8153934543235097,86.0,9,0,476.158,196.0,12204.0,0.016060308095706327,95,83,73,10,0.8795180722891566,0.8736842105263158,0.7922368486742836,86.0,5,0,527.039,128.0,7172.0,0.01784718349135527,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,4,0,423.9625,-14.0,2614.0,-0.005355776587605203,32,28,25,3,0.8928571428571429,0.875,0.7280414845132784,87.5,0,0,522.0609999999999,82.0,2418.0,0.03391232423490488,221,187,164,23,0.8770053475935828,0.8461538461538461,0.8222058893631614,87.0,4,0,479.655718,158.0,16242.0,0.009727866026351435,132,111,97,14,0.8738738738738738,0.8409090909090909,0.799374063637868,87.0,1,0,479.772922,48.0,9652.0,0.004973062577704103,44,39,34,5,0.8717948717948718,0.8863636363636364,0.7329425662025455,87.0,3,0,479.60723,1.0,3399.0,0.0002942041776993233,45,37,33,4,0.8918918918918919,0.8222222222222222,0.7529146845587399,87.0,0,0,479.655718,109.0,3191.0,0.034158570980883735
drift_p_5m_rv_15m>=0.8 AND abs_book_rv30_gap<=0.2,2,False,False,False,False,True,0.8620689655172413,0.8776978417266187,0.832579185520362,0.8128594263559393,87.0,0.014465526958482059,159,139,122,17,0.8776978417266187,0.8742138364779874,0.8128594263559393,86.0,8,0,476.158,180.0,12020.0,0.014975041597337771,95,83,73,10,0.8795180722891566,0.8736842105263158,0.7922368486742836,86.0,5,0,527.039,127.0,7173.0,0.017705283702774292,32,29,25,4,0.8620689655172413,0.90625,0.6944100627964797,87.0,3,0,423.071,-19.0,2519.0,-0.007542675664946407,32,27,24,3,0.8888888888888888,0.84375,0.7194219918172017,87.0,0,0,529.093,72.0,2328.0,0.030927835051546393,221,184,162,22,0.8804347826086957,0.832579185520362,0.8256084836402642,87.0,4,0,479.7901165,231.0,15969.0,0.014465526958482059,132,109,96,13,0.8807339449541285,0.8257575757575758,0.8065849974518468,87.0,1,0,479.807311,134.0,9466.0,0.01415592647369533,44,39,34,5,0.8717948717948718,0.8863636363636364,0.7329425662025455,87.0,3,0,479.60723,1.0,3399.0,0.0002942041776993233,45,36,32,4,0.8888888888888888,0.8,0.7468519140963513,86.5,0,0,479.7620995,96.0,3104.0,0.030927835051546393
signed_move_5m>=0 AND book_p_side>=0.8,2,False,False,False,False,True,0.85,0.8829787234042553,0.8506787330316742,0.8248001787640152,87.0,0.009609536552730811,159,142,126,16,0.8873239436619719,0.8930817610062893,0.8248001787640152,86.0,8,0,471.86,234.0,12366.0,0.018922852983988356,95,84,75,9,0.8928571428571429,0.8842105263157894,0.808753854836555,86.0,4,0,522.4975,199.0,7301.0,0.027256540199972607,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,4,0,412.909,-34.0,2634.0,-0.012908124525436599,32,28,25,3,0.8928571428571429,0.875,0.7280414845132784,87.5,0,0,522.0609999999999,69.0,2431.0,0.028383381324557796,221,188,166,22,0.8829787234042553,0.8506787330316742,0.8291812792911782,87.0,5,0,479.429585,158.0,16442.0,0.009609536552730811,132,111,98,13,0.8828828828828829,0.8409090909090909,0.8098857474187109,88.0,2,0,479.170424,73.0,9727.0,0.007504883314485453,44,40,34,6,0.85,0.9090909090909091,0.709276756335103,87.5,3,0,479.4687205,-98.0,3498.0,-0.02801600914808462,45,37,34,3,0.918918918918919,0.8222222222222222,0.7869932065071162,87.0,0,0,479.513487,183.0,3217.0,0.05688529686042897
signed_move_5m>=0 AND abs_book_rv30_gap<=0.2,2,False,False,False,False,True,0.85,0.8763440860215054,0.8416289592760181,0.8128594263559393,87.0,0.009100476691636229,159,139,122,17,0.8776978417266187,0.8742138364779874,0.8128594263559393,86.0,8,0,476.158,183.0,12017.0,0.015228426395939087,95,83,73,10,0.8795180722891566,0.8736842105263158,0.7922368486742836,86.0,5,0,527.039,130.0,7170.0,0.01813110181311018,32,29,25,4,0.8620689655172413,0.90625,0.6944100627964797,87.0,3,0,423.071,-19.0,2519.0,-0.007542675664946407,32,27,24,3,0.8888888888888888,0.84375,0.7194219918172017,87.0,0,0,529.093,72.0,2328.0,0.030927835051546393,221,186,163,23,0.8763440860215054,0.8416289592760181,0.8212864315125477,87.0,4,0,479.71432,147.0,16153.0,0.009100476691636229,132,110,97,13,0.8818181818181818,0.8333333333333334,0.8082495498597607,87.0,1,0,479.7901165,141.0,9559.0,0.014750496913903129,44,40,34,6,0.85,0.9090909090909091,0.709276756335103,87.5,3,0,479.4687205,-90.0,3490.0,-0.025787965616045846,45,36,32,4,0.8888888888888888,0.8,0.7468519140963513,86.5,0,0,479.7620995,96.0,3104.0,0.030927835051546393
signed_move_5m>=0 AND seconds_to_close<=600,2,False,False,False,False,True,0.85,0.8736263736263736,0.8235294117647058,0.8175116329614277,88.0,-0.006808670123055781,159,139,124,15,0.8920863309352518,0.8742138364779874,0.8295789721107416,88.0,9,0,453.111,199.0,12201.0,0.01631013851323662,95,82,73,9,0.8902439024390244,0.8631578947368421,0.804387633588628,87.5,5,0,447.358,129.0,7171.0,0.017989122855947566,32,30,27,3,0.9,0.9375,0.7437891742081592,89.5,4,0,423.9625,47.0,2653.0,0.017715793441387108,32,27,24,3,0.8888888888888888,0.84375,0.7194219918172017,88.0,0,0,515.029,23.0,2377.0,0.009676062263357174,221,182,159,23,0.8736263736263736,0.8235294117647058,0.8175116329614277,88.0,4,0,419.814754,-109.0,16009.0,-0.006808670123055781,132,106,94,12,0.8867924528301887,0.803030303030303,0.8124873280829136,89.0,1,0,419.5762295,66.0,9334.0,0.007070923505463895,44,40,34,6,0.85,0.9090909090909091,0.709276756335103,88.0,3,0,449.5140185,-120.0,3520.0,-0.03409090909090909,45,36,31,5,0.8611111111111112,0.8,0.713404696106438,88.0,0,0,479.5496055,-55.0,3155.0,-0.017432646592709985
signed_move_5m>=0,1,False,False,False,False,True,0.85,0.873015873015873,0.8552036199095022,0.8178598793728051,87.0,0.004505052964811884,159,143,126,17,0.8811188811188811,0.89937106918239,0.8178598793728051,86.0,8,0,474.419,217.0,12383.0,0.017524024872809497,95,85,75,10,0.8823529411764706,0.8947368421052632,0.7968139704759628,86.0,4,0,524.153,149.0,7351.0,0.020269351108692695,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,4,0,423.9625,-14.0,2614.0,-0.005355776587605203,32,28,25,3,0.8928571428571429,0.875,0.7280414845132784,87.5,0,0,522.0609999999999,82.0,2418.0,0.03391232423490488,221,189,165,24,0.873015873015873,0.8552036199095022,0.8180083931358637,87.0,4,0,479.60723,74.0,16426.0,0.004505052964811884,132,112,98,14,0.875,0.8484848484848485,0.801069258255626,87.0,1,0,479.471673,55.0,9745.0,0.005643919958953309,44,40,34,6,0.85,0.9090909090909091,0.709276756335103,87.5,3,0,479.4687205,-90.0,3490.0,-0.025787965616045846,45,37,33,4,0.8918918918918919,0.8222222222222222,0.7529146845587399,87.0,0,0,479.655718,109.0,3191.0,0.034158570980883735
signed_move_5m>=0 AND abs_book_rv15_gap<=0.3,2,False,False,False,False,True,0.85,0.873015873015873,0.8552036199095022,0.8178598793728051,87.0,0.004505052964811884,159,143,126,17,0.8811188811188811,0.89937106918239,0.8178598793728051,86.0,8,0,474.419,217.0,12383.0,0.017524024872809497,95,85,75,10,0.8823529411764706,0.8947368421052632,0.7968139704759628,86.0,4,0,524.153,149.0,7351.0,0.020269351108692695,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,4,0,423.9625,-14.0,2614.0,-0.005355776587605203,32,28,25,3,0.8928571428571429,0.875,0.7280414845132784,87.5,0,0,522.0609999999999,82.0,2418.0,0.03391232423490488,221,189,165,24,0.873015873015873,0.8552036199095022,0.8180083931358637,87.0,4,0,479.60723,74.0,16426.0,0.004505052964811884,132,112,98,14,0.875,0.8484848484848485,0.801069258255626,87.0,1,0,479.471673,55.0,9745.0,0.005643919958953309,44,40,34,6,0.85,0.9090909090909091,0.709276756335103,87.5,3,0,479.4687205,-90.0,3490.0,-0.025787965616045846,45,37,33,4,0.8918918918918919,0.8222222222222222,0.7529146845587399,87.0,0,0,479.655718,109.0,3191.0,0.034158570980883735
signed_move_5m>=0 AND abs_book_rv15_gap<=0.4,2,False,False,False,False,True,0.85,0.873015873015873,0.8552036199095022,0.8178598793728051,87.0,0.004505052964811884,159,143,126,17,0.8811188811188811,0.89937106918239,0.8178598793728051,86.0,8,0,474.419,217.0,12383.0,0.017524024872809497,95,85,75,10,0.8823529411764706,0.8947368421052632,0.7968139704759628,86.0,4,0,524.153,149.0,7351.0,0.020269351108692695,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,4,0,423.9625,-14.0,2614.0,-0.005355776587605203,32,28,25,3,0.8928571428571429,0.875,0.7280414845132784,87.5,0,0,522.0609999999999,82.0,2418.0,0.03391232423490488,221,189,165,24,0.873015873015873,0.8552036199095022,0.8180083931358637,87.0,4,0,479.60723,74.0,16426.0,0.004505052964811884,132,112,98,14,0.875,0.8484848484848485,0.801069258255626,87.0,1,0,479.471673,55.0,9745.0,0.005643919958953309,44,40,34,6,0.85,0.9090909090909091,0.709276756335103,87.5,3,0,479.4687205,-90.0,3490.0,-0.025787965616045846,45,37,33,4,0.8918918918918919,0.8222222222222222,0.7529146845587399,87.0,0,0,479.655718,109.0,3191.0,0.034158570980883735
signed_move_5m>=0 AND abs_book_rv30_gap<=0.3,2,False,False,False,False,True,0.85,0.873015873015873,0.8552036199095022,0.8178598793728051,87.0,0.004505052964811884,159,143,126,17,0.8811188811188811,0.89937106918239,0.8178598793728051,86.0,10,0,474.419,213.0,12387.0,0.017195446839428433,95,85,75,10,0.8823529411764706,0.8947368421052632,0.7968139704759628,86.0,6,0,524.153,145.0,7355.0,0.01971447994561523,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,4,0,423.9625,-14.0,2614.0,-0.005355776587605203,32,28,25,3,0.8928571428571429,0.875,0.7280414845132784,87.5,0,0,522.0609999999999,82.0,2418.0,0.03391232423490488,221,189,165,24,0.873015873015873,0.8552036199095022,0.8180083931358637,87.0,4,0,479.60723,74.0,16426.0,0.004505052964811884,132,112,98,14,0.875,0.8484848484848485,0.801069258255626,87.0,1,0,479.471673,55.0,9745.0,0.005643919958953309,44,40,34,6,0.85,0.9090909090909091,0.709276756335103,87.5,3,0,479.4687205,-90.0,3490.0,-0.025787965616045846,45,37,33,4,0.8918918918918919,0.8222222222222222,0.7529146845587399,87.0,0,0,479.655718,109.0,3191.0,0.034158570980883735
