market,result,status,settlement_ts,close_time,watch_close_time,source
KXBTC15M-26MAR280830-30,yes,finalized,2026-03-28T12:30:07.884722Z,2026-03-28T12:30:00Z,2026-03-28T12:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR280845-45,no,finalized,2026-03-28T12:45:07.932307Z,2026-03-28T12:45:00Z,2026-03-28T12:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR280900-00,yes,finalized,2026-03-28T13:00:07.88052Z,2026-03-28T13:00:00Z,2026-03-28T13:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR280915-15,yes,finalized,2026-03-28T13:15:07.886963Z,2026-03-28T13:15:00Z,2026-03-28T13:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR280930-30,no,finalized,2026-03-28T13:30:07.877587Z,2026-03-28T13:30:00Z,2026-03-28T13:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR280945-45,yes,finalized,2026-03-28T13:45:07.982106Z,2026-03-28T13:45:00Z,2026-03-28T13:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR281000-00,no,finalized,2026-03-28T14:00:07.878056Z,2026-03-28T14:00:00Z,2026-03-28T14:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR281015-15,no,finalized,2026-03-28T14:15:07.888035Z,2026-03-28T14:15:00Z,2026-03-28T14:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR281030-30,yes,finalized,2026-03-28T14:30:08.18679Z,2026-03-28T14:30:00Z,2026-03-28T14:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR281045-45,yes,finalized,2026-03-28T14:45:08.181046Z,2026-03-28T14:45:00Z,2026-03-28T14:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR281100-00,no,finalized,2026-03-28T15:00:07.880037Z,2026-03-28T15:00:00Z,2026-03-28T15:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR281115-15,yes,finalized,2026-03-28T15:15:07.885412Z,2026-03-28T15:15:00Z,2026-03-28T15:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR281130-30,yes,finalized,2026-03-28T15:30:07.884295Z,2026-03-28T15:30:00Z,2026-03-28T15:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR281145-45,yes,finalized,2026-03-28T15:45:07.888126Z,2026-03-28T15:45:00Z,2026-03-28T15:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR281200-00,no,finalized,2026-03-28T16:00:07.886398Z,2026-03-28T16:00:00Z,2026-03-28T16:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR281215-15,yes,finalized,2026-03-28T16:15:08.042869Z,2026-03-28T16:15:00Z,2026-03-28T16:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR281230-30,yes,finalized,2026-03-28T16:30:07.887396Z,2026-03-28T16:30:00Z,2026-03-28T16:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR281245-45,no,finalized,2026-03-28T16:45:08.233245Z,2026-03-28T16:45:00Z,2026-03-28T16:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR281300-00,yes,finalized,2026-03-28T17:00:07.888425Z,2026-03-28T17:00:00Z,2026-03-28T17:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR281315-15,no,finalized,2026-03-28T17:15:07.888825Z,2026-03-28T17:15:00Z,2026-03-28T17:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR281330-30,no,finalized,2026-03-28T17:30:07.886013Z,2026-03-28T17:30:00Z,2026-03-28T17:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR281345-45,yes,finalized,2026-03-28T17:45:07.991804Z,2026-03-28T17:45:00Z,2026-03-28T17:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR281400-00,yes,finalized,2026-03-28T18:00:07.884889Z,2026-03-28T18:00:00Z,2026-03-28T18:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR281415-15,yes,finalized,2026-03-28T18:15:07.989847Z,2026-03-28T18:15:00Z,2026-03-28T18:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR281430-30,no,finalized,2026-03-28T18:30:07.991819Z,2026-03-28T18:30:00Z,2026-03-28T18:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR281445-45,yes,finalized,2026-03-28T18:45:07.89179Z,2026-03-28T18:45:00Z,2026-03-28T18:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR281500-00,no,finalized,2026-03-28T19:00:07.993687Z,2026-03-28T19:00:00Z,2026-03-28T19:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR281515-15,no,finalized,2026-03-28T19:15:07.892291Z,2026-03-28T19:15:00Z,2026-03-28T19:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR281530-30,yes,finalized,2026-03-28T19:30:07.989711Z,2026-03-28T19:30:00Z,2026-03-28T19:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR281545-45,no,finalized,2026-03-28T19:45:07.988335Z,2026-03-28T19:45:00Z,2026-03-28T19:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR281600-00,yes,finalized,2026-03-28T20:00:08.24083Z,2026-03-28T20:00:00Z,2026-03-28T20:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR281615-15,yes,finalized,2026-03-28T20:15:07.900799Z,2026-03-28T20:15:00Z,2026-03-28T20:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR281630-30,no,finalized,2026-03-28T20:30:07.888413Z,2026-03-28T20:30:00Z,2026-03-28T20:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR281645-45,no,finalized,2026-03-28T20:45:08.23774Z,2026-03-28T20:45:00Z,2026-03-28T20:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR281700-00,yes,finalized,2026-03-28T21:00:07.940567Z,2026-03-28T21:00:00Z,2026-03-28T21:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR281715-15,no,finalized,2026-03-28T21:15:08.501766Z,2026-03-28T21:15:00Z,2026-03-28T21:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR281730-30,no,finalized,2026-03-28T21:30:08.83976Z,2026-03-28T21:30:00Z,2026-03-28T21:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR281745-45,yes,finalized,2026-03-28T21:45:07.033133Z,2026-03-28T21:45:00Z,2026-03-28T21:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR281800-00,no,finalized,2026-03-28T22:00:10.338717Z,2026-03-28T22:00:00Z,2026-03-28T22:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR281815-15,no,finalized,2026-03-28T22:15:10.292058Z,2026-03-28T22:15:00Z,2026-03-28T22:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR281830-30,yes,finalized,2026-03-28T22:30:10.48759Z,2026-03-28T22:30:00Z,2026-03-28T22:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR281845-45,no,finalized,2026-03-28T22:45:10.009414Z,2026-03-28T22:45:00Z,2026-03-28T22:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR281900-00,yes,finalized,2026-03-28T23:00:10.586428Z,2026-03-28T23:00:00Z,2026-03-28T23:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR281915-15,no,finalized,2026-03-28T23:15:10.538962Z,2026-03-28T23:15:00Z,2026-03-28T23:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR281930-30,no,finalized,2026-03-28T23:30:10.131309Z,2026-03-28T23:30:00Z,2026-03-28T23:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR281945-45,yes,finalized,2026-03-28T23:45:10.337966Z,2026-03-28T23:45:00Z,2026-03-28T23:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR282000-00,no,finalized,2026-03-29T00:00:10.888036Z,2026-03-29T00:00:00Z,2026-03-29T00:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR282015-15,yes,finalized,2026-03-29T00:15:11.839955Z,2026-03-29T00:15:00Z,2026-03-29T00:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR282030-30,no,finalized,2026-03-29T00:30:11.909134Z,2026-03-29T00:30:00Z,2026-03-29T00:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR282045-45,yes,finalized,2026-03-29T00:45:12.591416Z,2026-03-29T00:45:00Z,2026-03-29T00:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR282300-00,yes,finalized,2026-03-29T03:00:18.087022Z,2026-03-29T03:00:00Z,2026-03-29T03:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR282315-15,yes,finalized,2026-03-29T03:15:17.316578Z,2026-03-29T03:15:00Z,2026-03-29T03:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR282330-30,yes,finalized,2026-03-29T03:30:18.590124Z,2026-03-29T03:30:00Z,2026-03-29T03:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR282345-45,no,finalized,2026-03-29T03:45:17.937061Z,2026-03-29T03:45:00Z,2026-03-29T03:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR290000-00,no,finalized,2026-03-29T04:00:43.58836Z,2026-03-29T04:00:00Z,2026-03-29T04:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR290015-15,yes,finalized,2026-03-29T04:15:07.990059Z,2026-03-29T04:15:00Z,2026-03-29T04:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR290030-30,no,finalized,2026-03-29T04:30:07.884525Z,2026-03-29T04:30:00Z,2026-03-29T04:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR290045-45,no,finalized,2026-03-29T04:45:07.995377Z,2026-03-29T04:45:00Z,2026-03-29T04:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR290100-00,no,finalized,2026-03-29T05:00:07.885782Z,2026-03-29T05:00:00Z,2026-03-29T05:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR290115-15,no,finalized,2026-03-29T05:15:07.938339Z,2026-03-29T05:15:00Z,2026-03-29T05:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR290130-30,no,finalized,2026-03-29T05:30:07.988289Z,2026-03-29T05:30:00Z,2026-03-29T05:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR290145-45,yes,finalized,2026-03-29T05:45:07.989812Z,2026-03-29T05:45:00Z,2026-03-29T05:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR290200-00,yes,finalized,2026-03-29T06:00:07.891979Z,2026-03-29T06:00:00Z,2026-03-29T06:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR290215-15,yes,finalized,2026-03-29T06:15:07.882118Z,2026-03-29T06:15:00Z,2026-03-29T06:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR290230-30,no,finalized,2026-03-29T06:30:08.283889Z,2026-03-29T06:30:00Z,2026-03-29T06:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR290245-45,yes,finalized,2026-03-29T06:45:07.886363Z,2026-03-29T06:45:00Z,2026-03-29T06:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR290300-00,yes,finalized,2026-03-29T07:08:17.587034Z,2026-03-29T07:00:00Z,2026-03-29T07:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR290315-15,no,finalized,2026-03-29T07:15:07.98046Z,2026-03-29T07:15:00Z,2026-03-29T07:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR290330-30,yes,finalized,2026-03-29T07:30:07.985439Z,2026-03-29T07:30:00Z,2026-03-29T07:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR290345-45,no,finalized,2026-03-29T07:45:07.980217Z,2026-03-29T07:45:00Z,2026-03-29T07:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR291130-30,no,finalized,2026-03-29T15:30:07.887309Z,2026-03-29T15:30:00Z,2026-03-29T15:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR291145-45,yes,finalized,2026-03-29T15:45:08.342078Z,2026-03-29T15:45:00Z,2026-03-29T15:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR291200-00,yes,finalized,2026-03-29T16:00:07.886414Z,2026-03-29T16:00:00Z,2026-03-29T16:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR291215-15,no,finalized,2026-03-29T16:15:07.987448Z,2026-03-29T16:15:00Z,2026-03-29T16:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR291230-30,yes,finalized,2026-03-29T16:30:07.882199Z,2026-03-29T16:30:00Z,2026-03-29T16:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR291245-45,no,finalized,2026-03-29T16:45:07.884056Z,2026-03-29T16:45:00Z,2026-03-29T16:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR291300-00,no,finalized,2026-03-29T17:00:07.884141Z,2026-03-29T17:00:00Z,2026-03-29T17:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR291315-15,no,finalized,2026-03-29T17:15:07.984539Z,2026-03-29T17:15:00Z,2026-03-29T17:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR291330-30,no,finalized,2026-03-29T17:30:07.98684Z,2026-03-29T17:30:00Z,2026-03-29T17:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR291345-45,yes,finalized,2026-03-29T17:45:07.881644Z,2026-03-29T17:45:00Z,2026-03-29T17:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR291400-00,no,finalized,2026-03-29T18:00:07.988453Z,2026-03-29T18:00:00Z,2026-03-29T18:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR291415-15,yes,finalized,2026-03-29T18:15:07.888741Z,2026-03-29T18:15:00Z,2026-03-29T18:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR291430-30,no,finalized,2026-03-29T18:30:07.985139Z,2026-03-29T18:30:00Z,2026-03-29T18:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR291445-45,yes,finalized,2026-03-29T18:45:07.891248Z,2026-03-29T18:45:00Z,2026-03-29T18:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR291500-00,no,finalized,2026-03-29T19:00:07.987584Z,2026-03-29T19:00:00Z,2026-03-29T19:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR291515-15,no,finalized,2026-03-29T19:15:07.992484Z,2026-03-29T19:15:00Z,2026-03-29T19:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR291530-30,no,finalized,2026-03-29T19:30:07.985878Z,2026-03-29T19:30:00Z,2026-03-29T19:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR291545-45,no,finalized,2026-03-29T19:45:07.891412Z,2026-03-29T19:45:00Z,2026-03-29T19:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR291600-00,no,finalized,2026-03-29T20:00:07.985684Z,2026-03-29T20:00:00Z,2026-03-29T20:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR291615-15,yes,finalized,2026-03-29T20:15:07.98856Z,2026-03-29T20:15:00Z,2026-03-29T20:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR291630-30,yes,finalized,2026-03-29T20:30:08.042971Z,2026-03-29T20:30:00Z,2026-03-29T20:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR291645-45,no,finalized,2026-03-29T20:45:08.035084Z,2026-03-29T20:45:00Z,2026-03-29T20:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR291700-00,yes,finalized,2026-03-29T21:00:07.987565Z,2026-03-29T21:00:00Z,2026-03-29T21:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR291715-15,no,finalized,2026-03-29T21:15:07.991417Z,2026-03-29T21:15:00Z,2026-03-29T21:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR291730-30,yes,finalized,2026-03-29T21:30:07.886419Z,2026-03-29T21:30:00Z,2026-03-29T21:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR291745-45,no,finalized,2026-03-29T21:45:07.889881Z,2026-03-29T21:45:00Z,2026-03-29T21:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR291800-00,yes,finalized,2026-03-29T22:00:07.936631Z,2026-03-29T22:00:00Z,2026-03-29T22:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR291815-15,no,finalized,2026-03-29T22:15:07.94495Z,2026-03-29T22:15:00Z,2026-03-29T22:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR291830-30,yes,finalized,2026-03-29T22:30:07.791046Z,2026-03-29T22:30:00Z,2026-03-29T22:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR291845-45,no,finalized,2026-03-29T22:45:07.840844Z,2026-03-29T22:45:00Z,2026-03-29T22:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR291900-00,yes,finalized,2026-03-29T23:00:08.440746Z,2026-03-29T23:00:00Z,2026-03-29T23:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR291915-15,yes,finalized,2026-03-29T23:15:08.151139Z,2026-03-29T23:15:00Z,2026-03-29T23:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR291930-30,no,finalized,2026-03-29T23:30:12.260377Z,2026-03-29T23:30:00Z,2026-03-29T23:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR291945-45,yes,finalized,2026-03-29T23:45:11.097571Z,2026-03-29T23:45:00Z,2026-03-29T23:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR292000-00,no,finalized,2026-03-30T00:00:12.293719Z,2026-03-30T00:00:00Z,2026-03-30T00:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR292015-15,no,finalized,2026-03-30T00:15:10.236428Z,2026-03-30T00:15:00Z,2026-03-30T00:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR292030-30,yes,finalized,2026-03-30T00:30:15.587775Z,2026-03-30T00:30:00Z,2026-03-30T00:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR292045-45,no,finalized,2026-03-30T00:45:14.789565Z,2026-03-30T00:45:00Z,2026-03-30T00:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR292100-00,no,finalized,2026-03-30T01:00:14.143033Z,2026-03-30T01:00:00Z,2026-03-30T01:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR292115-15,yes,finalized,2026-03-30T01:15:13.994339Z,2026-03-30T01:15:00Z,2026-03-30T01:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR292130-30,yes,finalized,2026-03-30T01:30:15.487849Z,2026-03-30T01:30:00Z,2026-03-30T01:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR292145-45,no,finalized,2026-03-30T01:45:13.64226Z,2026-03-30T01:45:00Z,2026-03-30T01:45:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR292200-00,yes,finalized,2026-03-30T02:00:14.746896Z,2026-03-30T02:00:00Z,2026-03-30T02:00:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR292215-15,yes,finalized,2026-03-30T02:15:16.503236Z,2026-03-30T02:15:00Z,2026-03-30T02:15:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
KXBTC15M-26MAR292230-30,no,finalized,2026-03-30T02:30:17.514333Z,2026-03-30T02:30:00Z,2026-03-30T02:30:00Z,C:\Users\organ\Desktop\KALSHI PROBABILITY MODEL BOT\stats\live_90_70\market_results.csv
